0,1765356897724,1765356889169,15,Log_15,8555
0,1765356900723,1765356893839,895,Log_895,6884
0,1765356900723,1765356893785,885,Log_885,6938
0,1765356900723,1765356893096,731,Log_731,7627
0,1765356900724,1765356893426,811,Log_811,7298
0,1765356900724,1765356892887,691,Log_691,7837
0,1765356902723,1765356895900,1313,Log_1313,6823
0,1765356902723,1765356893928,913,Log_913,8795
0,1765356902723,1765356895693,1271,Log_1271,7030
0,1765356932103,1765356924135,5415,Log_5415,7968
0,1765356932103,1765356925759,5591,Log_5591,6344
0,1765356932103,1765356925120,5523,Log_5523,6983
0,1765356934103,1765356927138,5740,Log_5740,6965
0,1765356934103,1765356927829,5825,Log_5825,6274
0,1765356934103,1765356925639,5581,Log_5581,8464
0,1765356936103,1765356927723,5811,Log_5811,8380
0,1765356939103,1765356931865,6493,Log_6493,7238
0,1765356941103,1765356933619,6853,Log_6853,7484
0,1765356943103,1765356934899,7110,Log_7110,8204
0,1765356945103,1765356936758,7441,Log_7441,8345
0,1765356947509,1765356939938,7943,Log_7943,7571
0,1765356947509,1765356939026,7825,Log_7825,8483
0,1765356947509,1765356939922,7941,Log_7941,7587
0,1765356947510,1765356938892,7805,Log_7805,8618
0,1765356947510,1765356939616,7901,Log_7901,7894
0,1765356949509,1765356940817,8063,Log_8063,8692
0,1765356949509,1765356941504,8140,Log_8140,8005
0,1765356949509,1765356938169,7680,Log_7680,11340
0,1765356949509,1765356941759,8171,Log_8171,7750
0,1765356951509,1765356941849,8183,Log_8183,9660
0,1765356958509,1765356949683,9073,Log_9073,8826
0,1765356958509,1765356949096,8985,Log_8985,9413
0,1765356958510,1765356949602,9061,Log_9061,8908
0,1765356963509,1765356955077,10063,Log_10063,8432
0,1765356963509,1765356955810,10215,Log_10215,7699
0,1765356966509,1765356956767,10420,Log_10420,9742
0,1765356968509,1765356959991,10911,Log_10911,8518
0,1765356970509,1765356960868,11030,Log_11030,9641
0,1765356972509,1765356962183,11171,Log_11171,10326
0,1765356972509,1765356963136,11260,Log_11260,9373
0,1765356975509,1765356967838,11753,Log_11753,7671
0,1765356975509,1765356967196,11661,Log_11661,8313
0,1765356981914,1765356971836,12413,Log_12413,10078
0,1765356983914,1765356973697,12790,Log_12790,10217
0,1765356985914,1765356974250,12893,Log_12893,11664
0,1765356987914,1765356977733,13550,Log_13550,10181
0,1765356989914,1765356979767,13851,Log_13851,10147
0,1765356998914,1765356987685,14711,Log_14711,11229
0,1765357003914,1765356995900,16171,Log_16171,8014
0,1765357003914,1765356995846,16161,Log_16161,8068
0,1765357003914,1765356995409,16085,Log_16085,8505
0,1765357005914,1765356997709,16491,Log_16491,8205
0,1765357005914,1765356997618,16480,Log_16480,8296
0,1765357007914,1765356999624,16815,Log_16815,8290
0,1765357007914,1765356999820,16835,Log_16835,8094
0,1765357007915,1765356998999,16703,Log_16703,8916
0,1765357009914,1765357001303,17030,Log_17030,8611
0,1765357011914,1765357003965,17323,Log_17323,7949
0,1765357011914,1765357002339,17155,Log_17155,9575
0,1765357016318,1765357007851,17763,Log_17763,8467
0,1765357018318,1765357009559,18011,Log_18011,8759
0,1765357018318,1765357009319,17973,Log_17973,8999
0,1765357020318,1765357011526,18340,Log_18340,8792
0,1765357020318,1765357008768,17885,Log_17885,11550
0,1765357020318,1765357011180,18270,Log_18270,9138
0,1765357022318,1765357010730,18180,Log_18180,11588
