0,1765355102491,1765355092044,15,Log_15,10447
0,1765355105491,1765355095761,691,Log_691,9730
0,1765355105491,1765355096802,913,Log_913,8689
0,1765355135812,1765355127994,5523,Log_5523,7818
0,1765355135812,1765355127009,5415,Log_5415,8803
0,1765355137812,1765355128513,5581,Log_5581,9299
0,1765355146812,1765355137773,7110,Log_7110,9039
0,1765355150215,1765355141043,7680,Log_7680,9172
0,1765355159215,1765355151970,8985,Log_8985,7245
0,1765355159215,1765355151600,8935,Log_8935,7615
0,1765355165214,1765355157951,10063,Log_10063,7263
0,1765355167214,1765355159642,10420,Log_10420,7572
0,1765355172215,1765355162907,10915,Log_10915,9308
0,1765355172215,1765355163742,11030,Log_11030,8473
0,1765355174214,1765355165057,11171,Log_11171,9157
0,1765355177214,1765355169037,11551,Log_11551,8177
0,1765355189654,1765355177124,12893,Log_12893,12530
0,1765355200654,1765355190559,14711,Log_14711,10095
0,1765355202654,1765355193542,15181,Log_15181,9112
0,1765355220137,1765355211642,17885,Log_17885,8495
0,1765355223137,1765355213604,18180,Log_18180,9533
