1,1765361628000,1765361633787,9,81,72,5787,1000
1,1765361628000,1765361633789,9,81,72,5789,1000
1,1765361628000,1765361633790,7,71,64,5790,1000
1,1765361630000,1765361635739,36,361,325,5739,1000
1,1765361630000,1765361635741,36,351,315,5741,1000
1,1765361630000,1765361635742,36,351,315,5742,1000
1,1765361632000,1765361637947,40,401,361,5947,1000
1,1765361632000,1765361637949,41,401,360,5949,1000
1,1765361632000,1765361637950,40,391,351,5950,1000
1,1765361634000,1765361639962,40,401,361,5962,1000
1,1765361634000,1765361639964,40,401,361,5964,1000
1,1765361634000,1765361639966,41,401,360,5966,1000
1,1765361636000,1765361641964,32,331,299,5964,1000
1,1765361636000,1765361641966,32,341,309,5966,1000
1,1765361636000,1765361641968,33,331,298,5968,1000
1,1765361638000,1765361643965,29,281,252,5965,1000
1,1765361638000,1765361643967,29,281,252,5967,1000
1,1765361638000,1765361643968,28,281,253,5968,1000
1,1765361640000,1765361645968,22,211,189,5968,1000
1,1765361640000,1765361645970,21,211,190,5970,1000
1,1765361640000,1765361645971,23,221,198,5971,1000
1,1765361642000,1765361647868,20,201,181,5868,1000
1,1765361642000,1765361647869,20,191,171,5869,1000
1,1765361642000,1765361647870,20,201,181,5870,1000
1,1765361644000,1765361649869,20,191,171,5869,1000
1,1765361644000,1765361649871,18,181,163,5871,1000
1,1765361644000,1765361649872,19,191,172,5872,1000
1,1765361646000,1765361651872,21,201,180,5872,1000
1,1765361646000,1765361651874,20,201,181,5874,1000
1,1765361646000,1765361651875,21,201,180,5875,1000
1,1765361648000,1765361654028,29,291,262,6028,1000
1,1765361648000,1765361654030,29,291,262,6030,1000
1,1765361648000,1765361654031,30,291,261,6031,1000
1,1765361650000,1765361655956,36,351,315,5956,1000
1,1765361650000,1765361655958,35,351,316,5958,1000
1,1765361650000,1765361655959,34,351,317,5959,1000
1,1765361652000,1765361657881,36,351,315,5881,1000
1,1765361652000,1765361657882,35,351,316,5882,1000
1,1765361652000,1765361657884,35,351,316,5884,1000
1,1765361654000,1765361660010,40,401,361,6010,1000
1,1765361654000,1765361660012,40,401,361,6012,1000
1,1765361654000,1765361660013,41,411,370,6013,1000
1,1765361656000,1765361661962,40,391,351,5962,1000
1,1765361656000,1765361661963,40,391,351,5963,1000
1,1765361656000,1765361661964,39,391,352,5964,1000
1,1765361658000,1765361663911,30,311,281,5911,1000
1,1765361658000,1765361663912,33,321,288,5912,1000
1,1765361658000,1765361663914,32,311,279,5914,1000
1,1765361660000,1765361665861,25,241,216,5861,1000
1,1765361660000,1765361665863,25,241,216,5863,1000
1,1765361660000,1765361665864,26,251,225,5864,1000
1,1765361662000,1765361667957,21,201,180,5957,1000
1,1765361662000,1765361667958,21,201,180,5958,1000
1,1765361662000,1765361667959,20,191,171,5959,1000
1,1765361664000,1765361669883,23,221,198,5883,1000
1,1765361664000,1765361669885,22,211,189,5885,1000
1,1765361664000,1765361669886,22,211,189,5886,1000
1,1765361666000,1765361672263,20,211,191,6263,1000
1,1765361666000,1765361672265,21,211,190,6265,1000
1,1765361666000,1765361672266,22,211,189,6266,1000
1,1765361668000,1765361674125,27,291,264,6125,1000
1,1765361668000,1765361674126,31,301,270,6126,1000
1,1765361668000,1765361674127,32,311,279,6127,1000
1,1765361670000,1765361676295,35,341,306,6295,1000
1,1765361670000,1765361676297,35,341,306,6297,1000
1,1765361670000,1765361676298,34,331,297,6298,1000
1,1765361672000,1765361678225,38,391,353,6225,1000
1,1765361672000,1765361678226,40,401,361,6226,1000
1,1765361672000,1765361678228,40,401,361,6228,1000
1,1765361674000,1765361680157,38,391,353,6157,1000
1,1765361674000,1765361680158,39,381,342,6158,1000
1,1765361674000,1765361680159,36,361,325,6159,1000
1,1765361676000,1765361682287,33,331,298,6287,1000
1,1765361676000,1765361682289,34,341,307,6289,1000
1,1765361676000,1765361682290,34,341,307,6290,1000
1,1765361678000,1765361684215,29,291,262,6215,1000
1,1765361678000,1765361684216,30,291,261,6216,1000
1,1765361678000,1765361684218,27,281,254,6218,1000
1,1765361680000,1765361686145,26,251,225,6145,1000
1,1765361680000,1765361686146,26,251,225,6146,1000
1,1765361680000,1765361686148,25,241,216,6148,1000
1,1765361682000,1765361688271,19,201,182,6271,1000
1,1765361682000,1765361688272,20,201,181,6272,1000
1,1765361682000,1765361688273,20,191,171,6273,1000
1,1765361684000,1765361690220,21,201,180,6220,1000
1,1765361684000,1765361690221,21,201,180,6221,1000
1,1765361684000,1765361690222,21,201,180,6222,1000
1,1765361686000,1765361692168,21,211,190,6168,1000
1,1765361686000,1765361692169,22,211,189,6169,1000
1,1765361686000,1765361692170,22,211,189,6170,1000
1,1765361688000,1765361694115,27,261,234,6115,1000
1,1765361688000,1765361694116,28,271,243,6116,1000
1,1765361688000,1765361694118,27,261,234,6118,1000
1,1765361690000,1765361694143,32,331,299,4143,1000
1,1765361690000,1765361694144,34,331,297,4144,1000
1,1765361690000,1765361694145,34,331,297,4145,1000
1,1765361692000,1765361696125,36,361,325,4125,1000
1,1765361692000,1765361696126,37,381,344,4126,1000
1,1765361692000,1765361696127,38,371,333,4127,1000
1,1765361694000,1765361699179,38,371,333,5179,1000
1,1765361694000,1765361699181,38,371,333,5181,1000
1,1765361694000,1765361699182,38,371,333,5182,1000
1,1765361696000,1765361700297,40,391,351,4297,1000
1,1765361696000,1765361700299,39,391,352,4299,1000
1,1765361696000,1765361700301,38,391,353,4301,1000
1,1765361698000,1765361702260,28,281,253,4260,1000
1,1765361698000,1765361702261,28,281,253,4261,1000
