relative_time_s,throughput,processed_count,drop_rate,avg_delay_processed
66,220.6,213.8,0.04281225451688924,1.9001599625818522
67,182.8,177.0,0.04300019634792853,1.8782553672316382
68,200.0,193.4,0.04258555133079848,1.8693753877973112
69,159.6,154.6,0.04216923796166433,1.868593790426908
70,160.8,154.6,0.04247032640949555,1.868593790426908
71,126.8,122.2,0.041977781824804224,1.7213502454991816
72,93.0,87.8,0.04267515923566879,1.713617312072893
73,115.4,111.2,0.0422270037654653,1.7087643884892085
74,76.8,72.2,0.042741935483870966,1.7171772853185598
75,126.2,122.0,0.04216178153331573,1.6366196721311477
76,94.2,89.6,0.042583142706317086,1.6108526785714286
77,94.0,89.6,0.042165046037346186,1.6108526785714286
78,115.2,109.8,0.04249462365591398,1.9037559198542806
79,115.4,109.8,0.04290627687016337,1.9037559198542806
80,138.8,131.6,0.04238921001926782,2.1354316109422493
81,138.6,131.6,0.0428703005944905,2.1354316109422493
82,213.6,205.8,0.04271213966707268,2.1647638483965013
83,153.0,145.8,0.04294528332521513,2.1410384087791496
84,222.8,214.8,0.04236887698850213,2.1392188081936685
85,149.2,143.2,0.04267044559911825,2.177558659217877
86,214.6,208.2,0.04227617369993107,2.1689385206532177
87,140.0,134.0,0.042569481662966084,2.1424432835820895
88,192.0,186.0,0.04189380927488612,2.1046129032258065
89,121.6,117.0,0.04239438722197343,2.0864717948717946
90,163.0,158.2,0.04186795491143317,2.0230707964601766
91,97.2,93.2,0.04207830223197951,1.9345836909871243
92,133.0,129.6,0.04179878927644855,1.975425925925926
93,80.6,77.6,0.04186783887007278,1.9541829896907215
94,118.8,115.8,0.04159852094147764,1.9146770293609672
95,77.0,74.6,0.041734802701741916,1.954249329758713
96,131.0,127.8,0.04137737569254506,1.9098560250391239
97,94.4,91.4,0.04151181544071243,1.8420962800875276
98,94.0,91.4,0.04108175061932287,1.8420962800875273
99,55.2,53.2,0.0412796697626419,1.8476052631578948
100,54.8,53.2,0.0412796697626419,1.8476052631578948
101,0.6,0.0,0.0412796697626419,0.0
102,0.0,0.0,0.0412796697626419,0.0
103,0.0,0.0,0.0412796697626419,0.0
104,0.0,0.0,0.0412796697626419,0.0
105,0.0,0.0,0.0412796697626419,0.0
106,0.0,0.0,0.0412796697626419,0.0
107,21.2,20.6,0.0412796697626419,11.601543689320389
108,86.8,84.2,0.0412796697626419,11.392515439429928
109,113.0,110.0,0.04118571135851376,10.866194545454544
110,183.8,179.2,0.04095129935199412,10.880745535714285
111,226.0,219.4,0.04072847682119205,10.075126709206929
112,287.6,280.6,0.04031318752426556,9.674722736992159
113,314.4,307.6,0.04040855410150016,9.52318465539662
114,303.0,295.8,0.0396790845201816,9.202723461798513
