relative_time_s,throughput,processed_count,drop_rate,avg_delay_processed
0,107.33333333333333,106.0,0.0,3.0828490566037736
1,180.5,179.25,0.0,3.153562064156207
2,144.4,143.4,0.012422360248447204,3.153562064156207
3,222.4,221.2,0.006925207756232687,3.174116636528029
4,161.2,159.6,0.006925207756232687,3.1995401002506267
5,235.2,234.0,0.0053475935828877,3.176142735042735
6,155.4,154.2,0.0071174377224199285,3.1586627756160826
7,216.2,215.0,0.006675567423230975,3.143438139534884
8,136.2,135.2,0.00733822548365577,3.1164511834319533
9,135.8,135.2,0.006100942872989462,3.1164511834319533
10,108.8,108.4,0.006100942872989462,3.4373284132841326
11,108.8,108.4,0.006100942872989462,3.4373284132841326
12,84.6,84.2,0.005876591576885406,3.85370783847981
13,85.0,84.2,0.006363191385217817,3.85370783847981
14,125.2,124.0,0.005840071877807727,3.818858064516129
15,77.4,76.4,0.006732495511669659,3.791955497382199
16,117.8,117.0,0.00699876492383697,3.7803623931623926
17,81.4,80.4,0.00699876492383697,3.7519054726368157
18,134.6,133.8,0.006458966565349544,3.683201793721973
19,94.6,94.0,0.006836308393467528,3.65698085106383
20,164.4,163.4,0.006549465701482247,3.578383108935128
21,123.8,122.8,0.006891798759476223,3.5188175895765474
22,191.8,191.0,0.00676714856967087,3.4903539267015713
23,138.2,137.6,0.00676714856967087,3.4556569767441863
24,216.8,216.0,0.006124721603563474,3.414423148148148
25,147.0,146.6,0.006124721603563474,3.3872019099590727
26,226.6,225.8,0.006021073758153537,3.41762976085031
27,158.4,157.6,0.006021073758153537,3.408337563451776
28,226.8,225.8,0.005930656934306569,3.38426306465899
29,203.0,202.4,0.005930656934306569,3.360404150197628
30,203.0,202.4,0.005713076597545493,3.3604041501976285
31,123.4,123.2,0.005398920215956809,3.287409090909091
32,162.8,162.6,0.005398920215956809,3.292615006150062
33,94.4,94.4,0.005398920215956809,3.266595338983051
34,83.0,83.0,0.005194305502116198,3.2935228915662647
35,124.4,124.2,0.005194305502116198,3.223032206119163
36,124.6,124.2,0.004985228951255539,3.223032206119163
37,139.6,139.2,0.004979548283834252,3.1412844827586213
38,139.6,139.2,0.005156472261735419,3.1412844827586213
39,160.8,160.2,0.004918588873812755,3.101948813982522
40,119.4,119.0,0.004918588873812755,3.109193277310924
41,197.8,197.6,0.00482315112540193,3.0767246963562753
42,143.8,143.2,0.00482315112540193,3.0769846368715084
43,143.8,143.2,0.004536518977771057,3.0769846368715084
44,160.0,159.6,0.004837490551776266,3.4028107769423563
45,160.2,159.6,0.004837490551776266,3.4028107769423563
46,147.0,146.2,0.004558404558404558,3.789668946648426
47,147.0,146.2,0.004700185158809287,3.789668946648426
48,212.2,211.2,0.004627109417528579,3.772029356060606
49,131.2,130.2,0.004897959183673469,3.775198156682028
50,183.2,182.2,0.004820218863991662,3.767475301866081
51,117.8,117.0,0.004820218863991662,3.739369230769231
52,160.8,160.4,0.004787703162403931,3.7373192019950126
53,95.8,95.4,0.004787703162403931,3.7407023060796645
54,136.2,135.8,0.004660289428501349,3.6832253313696612
55,84.0,83.8,0.004782342121397915,3.6429451073985675
56,124.8,124.2,0.0046667464401100875,3.6122383252818033
57,81.4,80.8,0.0046667464401100875,3.5480222772277226
58,130.8,129.8,0.004789160144842892,3.5052033898305086
59,90.4,89.4,0.004789160144842892,3.4860894854586135
60,155.2,154.2,0.004994891588148484,3.462391699092088
61,114.6,113.8,0.004994891588148484,3.4318066783831283
62,190.4,189.6,0.004817694076426147,3.42720358649789
63,140.8,140.6,0.004926647689949638,3.4246273115220482
64,213.0,212.6,0.004730368968779565,3.4172323612417688
65,148.2,147.8,0.004730368968779565,3.4117672530446552
66,230.6,229.8,0.004658699615150901,3.3945735422106176
67,154.8,154.0,0.004658699615150901,3.381914285714285
68,216.4,215.6,0.004763293477204238,3.3740324675324675
69,194.6,194.0,0.004763293477204238,3.3054185567010315
70,195.0,194.0,0.004624823029731005,3.3054185567010315
71,150.0,149.4,0.0045173780768876185,3.2424163319946455
72,150.2,149.4,0.004700894091621347,3.2424163319946455
73,125.4,124.6,0.004711425206124852,3.1663804173354735
74,75.0,74.2,0.004801594491755753,3.1768221024258763
75,114.4,114.0,0.004722865799322759,3.1652456140350878
76,76.8,76.6,0.004722865799322759,3.157420365535248
77,76.8,76.6,0.004640574380527099,3.157420365535248
78,96.2,96.0,0.004640574380527099,3.5139750000000003
79,96.4,96.0,0.004727718438101909,3.5139750000000003
80,120.2,119.6,0.004614201486798257,3.773316053511706
81,120.2,119.6,0.004699248120300752,3.773316053511706
82,200.4,199.8,0.004658126767592747,3.832601601601602
83,144.2,143.6,0.004658126767592747,3.85466573816156
84,218.6,218.0,0.004587894397939472,3.8187733944954125
85,155.0,154.6,0.004587894397939472,3.838472186287193
86,224.8,224.2,0.004532312260686099,3.8160669045495093
87,144.4,144.0,0.004532312260686099,3.7576180555555556
88,210.4,210.0,0.004488057203712156,3.7302923809523807
89,135.8,135.6,0.004488057203712156,3.7197551622418876
90,183.8,183.6,0.00437815375482339,3.6865729847494553
91,114.0,114.0,0.00437815375482339,3.6378982456140347
92,157.6,157.4,0.004301545640128317,3.66051334180432
93,91.6,91.4,0.004301545640128317,3.6531772428884026
94,128.8,128.6,0.004306014066312616,3.5664245723172625
95,80.8,80.6,0.004306014066312616,3.5506972704714643
96,122.4,122.0,0.00424929178470255,3.470865573770492
97,78.8,78.6,0.00424929178470255,3.3333486005089057
98,136.8,136.2,0.004257398101619207,3.334635829662261
99,163.6,162.8,0.004257398101619207,3.2817321867321865
100,163.6,162.8,0.004309755096456424,3.2817321867321865
101,192.0,191.2,0.0042843754183960366,3.218503138075314
102,192.0,191.2,0.0042843754183960366,3.218503138075314
103,134.0,133.6,0.004251700680272109,3.1676766467065867
104,151.6,151.4,0.004251700680272109,3.21665785997358
105,224.4,224.2,0.004251700680272109,3.1827983942908116
106,154.4,154.4,0.004141182466870541,3.2073329015544036
107,220.2,219.8,0.004047322540473225,3.1653676069153773
108,220.2,219.8,0.004047322540473225,3.1653676069153773
109,138.6,138.2,0.004088107877234731,3.0905716353111434
110,120.4,120.0,0.004088107877234731,3.4201833333333336
111,120.4,120.0,0.004088107877234731,3.4201833333333336
112,100.4,100.2,0.004021125915256271,3.8692415169660683
113,100.4,100.2,0.004021125915256271,3.8692415169660683
114,141.2,141.0,0.004025812562903321,3.8088496453900715
115,86.6,86.4,0.004025812562903321,3.786590277777778
116,133.0,132.6,0.003977771278151506,3.7312503770739065
117,87.2,87.0,0.003977771278151506,3.643128735632184
118,139.2,138.8,0.003982224274254055,3.625740634005764
119,98.4,98.0,0.003982224274254055,3.611255102040816
120,160.2,159.8,0.00398021265707625,3.5758760951188986
121,142.25,142.0,0.00398021265707625,3.5547764084507043
122,189.66666666666666,189.33333333333334,0.003911488600804649,3.5547764084507043
