relative_time_s,throughput,processed_count,drop_rate,avg_delay_processed
0,229.66666666666666,229.66666666666666,0.0,2.1217169811320757
1,172.25,172.25,0.0,2.1217169811320757
2,163.6,163.6,0.0,2.419182151589242
3,199.4,199.4,0.0,2.668907723169508
4,228.2,228.0,0.0,3.533979824561404
5,393.8,392.6,0.0,4.063506877228732
6,501.4,499.8,0.0006752194463200541,3.684738295318127
7,533.4,531.8,0.002257336343115124,3.5140338473110186
8,497.6,496.0,0.0025031289111389237,3.5168536290322576
9,468.4,467.0,0.0022955523672883787,3.1806646680942183
10,233.0,232.6,0.0022358859698155395,2.3285674978503863
11,125.4,125.4,0.00209259743656814,2.3550669856459314
12,112.4,112.4,0.00209259743656814,3.486161921708183
13,235.8,235.2,0.00209259743656814,3.588465136054421
14,227.0,226.2,0.0019767729182110206,3.5852183908045965
15,268.4,267.6,0.002312381753205802,3.3790695067264567
16,316.2,315.0,0.0024203307785397336,3.185538412698412
17,326.2,325.0,0.002323330106485963,2.7382436923076914
18,244.8,243.8,0.0025906735751295338,2.1216808859721072
19,271.8,270.6,0.0024656569214512153,2.0950731707317063
20,301.0,299.6,0.002675137936799866,2.0663738317757
21,326.0,325.0,0.0028494538546778533,2.0743538461538455
22,345.0,344.0,0.002848575712143928,2.065850581395348
23,360.6,360.0,0.002701165766278078,2.047754999999999
24,372.2,371.8,0.002566527083614751,2.0524760623991387
25,380.4,380.0,0.0024409044193216857,2.0472589473684204
26,380.8,380.0,0.002445585717779408,2.058202105263157
27,371.6,370.8,0.00244983667755483,2.077958468176914
28,351.4,350.4,0.0025732826135600804,2.105471461187214
29,291.0,290.0,0.0024835330957779936,2.126350344827585
30,262.0,261.0,0.0025154595954302483,2.20319233716475
31,230.6,230.0,0.0025952455102252673,2.2657052173913033
32,207.4,206.8,0.0026310463468933415,2.2944912959381036
33,193.2,192.8,0.0025765533643841046,2.3976618257261397
34,242.8,242.6,0.0025247620897261604,2.366916735366858
35,206.6,206.6,0.002474540782335586,2.354994191674732
36,179.6,179.2,0.002396976122430165,2.368073660714284
37,259.4,258.4,0.0023820430600091616,2.4919504643962838
38,279.6,278.6,0.002548002548002548,2.41197056712132
39,277.4,276.2,0.0026735661923242776,2.3896010137581456
40,336.0,334.8,0.002603947921041579,2.348519115890083
41,424.0,423.2,0.0026156612718652933,2.278938090737239
42,354.4,354.2,0.002540690750297737,2.1604167137210606
43,369.2,368.8,0.0024410710199099855,2.1745813449023856
44,375.0,374.8,0.0023939552629610233,2.184946104589114
45,370.2,369.6,0.0023998254672387464,2.179979978354978
46,331.8,331.0,0.002338932596215182,2.187774622356495
47,340.2,339.2,0.002422816004430292,2.1830778301886786
48,319.2,318.2,0.002437703141928494,2.164191074795725
49,299.0,297.8,0.0024555349084151843,2.1544237743451973
50,277.6,276.6,0.002476053951912426,2.1588452639190154
51,254.8,253.8,0.002499359138682389,2.1551741528762793
52,233.2,232.4,0.002526209422761147,2.153380378657486
53,217.2,216.2,0.0025557910484976937,2.1444505087881582
54,207.0,206.0,0.002525563631883701,2.1188699029126203
55,202.8,202.0,0.0026166859368344187,2.1011594059405927
56,206.8,205.8,0.002644389686880221,2.0629183673469376
57,219.2,218.2,0.0026115859449192783,2.019636113657194
58,238.2,237.0,0.0026938393066291873,1.9961797468354419
59,260.4,259.2,0.002654356607039815,1.973141975308641
60,240.6,239.4,0.0027802995914661824,1.978002506265663
61,195.2,194.2,0.0027869126581572933,1.980629248197733
62,193.6,192.6,0.002769929643787048,2.3560404984423657
63,208.0,207.6,0.002825171726124529,3.1302610789980716
64,346.6,346.0,0.0027871898568149526,3.447315606936415
65,377.6,376.6,0.00273253321903129,3.343430695698353
66,453.6,452.6,0.0026939107451458776,3.195653999116217
67,505.8,504.8,0.002758413160138422,3.010356973058636
68,451.4,450.4,0.0027559055118110236,2.7831301065719356
69,333.8,333.2,0.002688817400489749,2.3527304921968777
70,323.6,323.0,0.0026767362936762104,2.36849721362229
71,283.4,283.0,0.0026238110856018366,2.332349116607773
72,215.8,215.0,0.0026905413554761796,2.3070334883720918
73,208.8,207.6,0.0026682614896259833,2.3076811175337175
74,188.2,187.0,0.002738975623116954,2.2800267379679133
75,202.8,201.6,0.0028226724334167994,2.2325109126984115
76,202.6,201.4,0.0027822653024591635,2.185625620655411
77,225.4,224.0,0.002835496876522972,2.152599107142856
78,274.2,273.0,0.002813186813186813,2.146401465201464
79,276.2,274.6,0.0029088698823427255,2.118257101238164
80,291.8,290.4,0.0029139526911210146,2.1062782369145996
81,332.2,330.6,0.002957954785548278,2.112384754990925
82,351.8,350.4,0.0029546400332917185,2.1103441780821908
83,365.4,364.0,0.002949489984023596,2.103396153846153
84,368.8,367.8,0.002984833817360439,2.0981424687330064
85,365.8,365.0,0.0029805667050828598,2.101912876712328
86,357.8,357.0,0.002940138774550159,2.1242168067226883
87,342.2,341.8,0.0029003441741753356,2.1350310122878864
88,322.4,322.2,0.002900763358778626,2.1448659217877086
89,314.8,314.6,0.002867599894351583,2.149270820089001
90,273.4,272.8,0.002838468720821662,2.148582111436949
91,246.0,245.6,0.002806188383857032,2.1182508143322463
92,224.2,223.6,0.0028649085433041944,2.0968318425760275
93,206.0,205.4,0.002843601895734597,2.060236611489775
94,182.2,181.4,0.0028598320301187375,2.0154972436604175
95,166.8,166.4,0.0028412156087034707,2.0357451923076906
96,173.6,172.8,0.0028577552332642708,2.0699247685185167
97,189.4,188.8,0.002851033499643621,2.1441917372881343
98,254.6,253.6,0.0028977312884302777,2.2289779179810716
99,280.6,279.6,0.00287004305064576,2.2639470672389117
100,333.0,332.0,0.002888781896966779,2.243265060240963
101,308.0,307.0,0.002891451508657346,2.2500169381107487
102,327.0,325.6,0.002859545836837679,2.235950859950859
103,360.8,359.8,0.0029157450231248744,2.2183212896053357
104,323.4,322.6,0.002946434483215255,2.2259702417854923
105,375.4,374.4,0.0028819376983356,2.2378910256410247
106,417.4,416.6,0.0028696717611401304,2.2260878540566487
107,407.2,406.8,0.0028479210176571104,2.2179115044247784
108,332.8,332.0,0.0028504306969459672,2.227057228915662
109,359.6,358.8,0.002822405557967868,2.2370808249721286
110,289.8,289.2,0.002857494008480305,2.2330746887966795
111,269.8,269.4,0.0028343289040594906,2.2443689680772074
112,247.2,246.6,0.002813833166923845,2.262434712084346
113,225.8,225.6,0.0027949750555989663,2.241340425531914
114,214.6,214.4,0.0028078140868630147,2.189165111940297
115,213.6,213.2,0.002791388270230141,2.1764568480300177
116,217.4,216.6,0.0027740888298657222,2.1513176361957513
117,229.8,228.8,0.00278437234385533,2.104044580419579
118,246.8,245.6,0.002822967899653677,2.0800447882736144
119,266.6,265.4,0.002859040633032027,2.0819781461944227
120,293.2,291.4,0.0028645907932051905,2.0685332875772127
121,270.4,269.0,0.0028394570958032825,2.088128624535315
122,271.5,270.25,0.0029225797386539273,2.1005809435707667
123,268.0,266.6666666666667,0.002912104835774088,2.1076762499999986
