relative_time_s,throughput,processed_count,drop_rate,avg_delay_processed
70,153.4,151.4,0.01867603550295858,2.3467225891677677
71,124.4,123.0,0.018857459789240156,2.335281300813008
72,125.2,123.0,0.018784029038112524,2.335281300813008
73,114.8,112.8,0.018591347872720772,2.263510638297872
74,115.6,112.8,0.018942101501072194,2.263510638297872
75,130.6,128.2,0.01861281826163301,2.095722308892356
76,98.8,94.8,0.01912951912951913,2.058985232067511
77,159.2,155.8,0.018761243896170652,2.017926829268293
78,120.4,116.2,0.019517205957883924,1.9434320137693633
79,196.2,192.8,0.019102435769102435,1.9089076763485475
80,141.6,137.6,0.019429619746497664,1.8997950581395349
81,215.4,212.6,0.01898683041124667,1.8851495766698025
82,154.8,151.6,0.01930377190856958,1.8573984168865434
83,222.4,219.4,0.01896700368367427,1.8363855970829535
84,145.8,142.8,0.019197617928224418,1.825577030812325
85,210.8,207.2,0.018925518925518924,1.8275434362934364
86,135.6,132.2,0.019075232717839157,1.810105900151286
87,185.4,182.0,0.019129140305173056,1.8527615384615383
88,117.6,114.2,0.01927513581900722,1.8903782837127845
89,160.8,157.6,0.019139455036890934,1.863505076142132
90,95.2,93.2,0.019354367513876716,1.8853412017167381
91,132.0,130.0,0.01912293314162473,1.7890646153846155
92,81.8,80.2,0.019193444037092947,1.6791995012468826
93,120.6,119.2,0.019082074200184436,1.6349144295302014
94,77.0,75.8,0.019151652716697404,1.5445197889182058
95,132.8,131.4,0.019027632039174538,1.7944961948249618
96,96.8,94.6,0.019027632039174538,1.8914608879492598
97,97.0,94.6,0.018799313893653517,1.8914608879492603
98,120.8,118.4,0.019203072491598656,2.1906993243243242
99,189.6,187.2,0.019337584859082494,2.1797061965811966
100,134.6,131.6,0.019061681992080005,2.198471124620061
101,213.8,211.8,0.01863150298497671,2.191707271010387
102,214.4,211.8,0.01895330535152151,2.191707271010387
103,225.0,222.8,0.01853035143769968,2.1709479353680434
104,157.4,154.0,0.018843819865857554,2.175487012987013
105,219.2,216.4,0.01840988517224164,2.1359075785582253
106,139.6,136.2,0.018777292576419215,2.1095859030837003
107,196.4,194.0,0.018538913362701907,2.1080896907216498
108,123.2,120.2,0.018779055541962318,2.070126455906822
109,168.4,166.4,0.018452846065997477,2.048770432692308
110,105.6,104.0,0.018629807692307692,2.055096153846154
111,145.4,144.2,0.018432906590801327,2.0262038834951457
112,87.8,86.4,0.018432906590801327,1.9737824074074073
113,131.6,130.2,0.018330893118594437,1.9316666666666664
114,86.0,84.0,0.01838838135394706,1.8978190476190475
115,135.2,132.8,0.018325818013643195,1.8475662650602411
116,95.4,92.6,0.018552768466073285,1.8024643628509718
117,154.4,151.4,0.018406656029177113,1.7828044914134744
118,110.6,107.6,0.01863035551504102,1.756026022304833
119,186.0,183.6,0.01843343792021515,1.7432461873638345
120,171.0,168.5,0.01859839784886001,1.7367952522255194
121,226.66666666666666,224.66666666666666,0.018264589732338746,1.7367952522255194
