task_id,window_end,trigger_ts,count_actual,count_expected,loss_network,lag_system,current_wm
0,1765431538000,1765431538945.0,3,7,4,945.0,1765431538011
0,1765431538000,1765431538951.0,4,10,6,951.0,1765431538011
0,1765431540000,1765431540341.0,87,307,220,341.0,1765431540047
0,1765431540000,1765431540348.0,91,316,225,348.0,1765431540047
0,1765431542000,1765431542171.0,105,376,271,171.0,1765431542033
0,1765431542000,1765431542177.0,111,391,280,177.0,1765431542033
0,1765431544000,1765431544276.0,121,406,285,276.0,1765431544060
0,1765431544000,1765431544282.0,117,403,286,282.0,1765431544060
0,1765431546000,1765431546164.0,104,373,269,164.0,1765431546025
0,1765431546000,1765431546171.0,104,382,278,171.0,1765431546025
0,1765431548000,1765431548291.0,90,307,217,291.0,1765431548185
0,1765431548000,1765431548296.0,96,310,214,296.0,1765431548185
0,1765431550000,1765431550111.0,63,214,151,111.0,1765431550057
0,1765431550000,1765431550116.0,66,235,169,116.0,1765431550057
0,1765431552000,1765431552790.0,56,187,131,790.0,1765431552175
0,1765431552000,1765431552796.0,57,181,124,796.0,1765431552175
0,1765431554000,1765431554791.0,62,199,137,791.0,1765431554094
0,1765431554000,1765431554796.0,59,199,140,796.0,1765431554094
0,1765431556000,1765431556602.0,58,202,144,602.0,1765431556004
0,1765431556000,1765431556608.0,60,208,148,608.0,1765431556004
0,1765431558000,1765431558633.0,77,271,194,633.0,1765431558041
0,1765431558000,1765431558638.0,79,268,189,638.0,1765431558041
0,1765431560000,1765431560566.0,99,349,250,566.0,1765431560028
0,1765431560000,1765431560572.0,95,352,257,572.0,1765431560028
0,1765431562000,1765431562655.0,104,349,245,655.0,1765431562064
0,1765431562000,1765431562662.0,107,355,248,662.0,1765431562064
0,1765431564000,1765431564493.0,112,403,291,493.0,1765431564046
0,1765431564000,1765431564499.0,115,400,285,499.0,1765431564046
0,1765431566000,1765431566404.0,109,388,279,404.0,1765431566028
0,1765431566000,1765431566410.0,109,400,291,410.0,1765431566028
0,1765431568000,1765431568486.0,100,346,246,486.0,1765431568078
0,1765431568000,1765431568492.0,108,343,235,492.0,1765431568078
0,1765431570000,1765431570313.0,76,277,201,313.0,1765431570041
0,1765431570000,1765431570318.0,75,256,181,318.0,1765431570041
0,1765431572000,1765431572308.0,54,196,142,308.0,1765431572033
0,1765431572000,1765431572313.0,60,193,133,313.0,1765431572033
0,1765431574000,1765431574415.0,62,223,161,415.0,1765431574001
0,1765431574000,1765431574420.0,67,220,153,420.0,1765431574001
0,1765431576000,1765431576326.0,63,211,148,326.0,1765431576010
0,1765431576000,1765431576331.0,61,202,141,331.0,1765431576010
0,1765431578000,1765431578157.0,74,274,200,157.0,1765431578032
0,1765431578000,1765431578162.0,74,268,194,162.0,1765431578032
0,1765431580000,1765431580145.0,93,319,226,145.0,1765431580067
0,1765431580000,1765431580151.0,92,325,233,151.0,1765431580067
0,1765431582000,1765431582148.0,116,388,272,148.0,1765431582073
0,1765431582000,1765431582155.0,105,400,295,155.0,1765431582073
0,1765431584000,1765431584672.0,109,412,303,672.0,1765431584053
0,1765431584000,1765431584679.0,114,415,301,679.0,1765431584053
0,1765431586000,1765431586765.0,94,331,237,765.0,1765431586011
0,1765431586000,1765431586770.0,98,325,227,770.0,1765431586011
0,1765431588000,1765431588684.0,97,334,237,684.0,1765431588006
0,1765431588000,1765431588689.0,98,328,230,689.0,1765431588006
0,1765431590000,1765431590596.0,73,256,183,596.0,1765431590054
0,1765431590000,1765431590602.0,74,256,182,602.0,1765431590054
0,1765431592000,1765431592700.0,64,220,156,700.0,1765431592194
0,1765431592000,1765431592704.0,66,217,151,704.0,1765431592194
0,1765431594000,1765431594623.0,57,202,145,623.0,1765431594094
0,1765431594000,1765431594631.0,60,199,139,631.0,1765431594094
0,1765431596000,1765431596515.0,63,199,136,515.0,1765431596022
0,1765431596000,1765431596522.0,56,190,134,522.0,1765431596022
0,1765431598000,1765431598432.0,67,244,177,432.0,1765431598002
0,1765431598000,1765431598440.0,72,250,178,440.0,1765431598002
0,1765431600000,1765431600385.0,93,322,229,385.0,1765431600005
0,1765431600000,1765431600391.0,87,313,226,391.0,1765431600005
0,1765431602000,1765431602467.0,106,382,276,467.0,1765431602077
0,1765431602000,1765431602476.0,112,385,273,476.0,1765431602077
0,1765431604000,1765431604387.0,103,361,258,387.0,1765431604055
0,1765431604000,1765431604394.0,109,358,249,394.0,1765431604055
0,1765431606000,1765431606376.0,114,412,298,376.0,1765431606042
0,1765431606000,1765431606382.0,119,403,284,382.0,1765431606042
0,1765431608000,1765431608302.0,93,307,214,302.0,1765431608033
0,1765431608000,1765431608307.0,91,310,219,307.0,1765431608033
0,1765431610000,1765431610321.0,76,256,180,321.0,1765431610069
0,1765431610000,1765431610326.0,76,259,183,326.0,1765431610069
0,1765431612000,1765431612117.0,52,178,126,117.0,1765431612005
0,1765431612000,1765431612122.0,53,187,134,122.0,1765431612005
0,1765431614000,1765431614144.0,51,187,136,144.0,1765431614035
0,1765431614000,1765431614149.0,48,172,124,149.0,1765431614035
0,1765431616000,1765431616222.0,59,196,137,222.0,1765431616045
0,1765431616000,1765431616228.0,57,202,145,228.0,1765431616045
0,1765431618000,1765431618677.0,83,289,206,677.0,1765431618034
0,1765431618000,1765431618682.0,78,286,208,682.0,1765431618034
0,1765431620000,1765431620773.0,95,331,236,773.0,1765431620049
0,1765431620000,1765431620780.0,96,328,232,780.0,1765431620049
0,1765431622000,1765431622633.0,112,394,282,633.0,1765431622005
0,1765431622000,1765431622638.0,121,397,276,638.0,1765431622005
0,1765431624000,1765431624746.0,115,382,267,746.0,1765431624090
0,1765431624000,1765431624751.0,114,385,271,751.0,1765431624090
0,1765431626000,1765431626654.0,97,343,246,654.0,1765431626075
0,1765431626000,1765431626660.0,100,355,255,660.0,1765431626075
0,1765431628000,1765431629804.0,100,334,234,1804.0,1765431628109
0,1765431628000,1765431629813.0,102,334,232,1813.0,1765431628109
0,1765431630000,1765431630537.0,71,244,173,537.0,1765431630008
0,1765431630000,1765431630543.0,74,247,173,543.0,1765431630008
0,1765431632000,1765431632422.0,64,214,150,422.0,1765431632033
0,1765431632000,1765431632427.0,62,217,155,427.0,1765431632033
0,1765431634000,1765431634619.0,55,184,129,619.0,1765431634083
0,1765431634000,1765431634625.0,56,187,131,625.0,1765431634083
0,1765431636000,1765431636357.0,57,208,151,357.0,1765431636022
0,1765431636000,1765431636362.0,60,199,139,362.0,1765431636022
0,1765431638000,1765431638370.0,86,295,209,370.0,1765431638117
0,1765431638000,1765431638375.0,84,292,208,375.0,1765431638117
0,1765431640000,1765431640358.0,94,325,231,358.0,1765431640059
0,1765431640000,1765431640363.0,97,319,222,363.0,1765431640059
0,1765431642000,1765431642202.0,96,358,262,202.0,1765431642048
0,1765431642000,1765431642207.0,89,355,266,207.0,1765431642048
0,1765431644000,1765431644188.0,117,406,289,188.0,1765431644003
0,1765431644000,1765431644193.0,120,403,283,193.0,1765431644003
0,1765431646000,1765431646279.0,107,367,260,279.0,1765431646112
0,1765431646000,1765431646284.0,110,355,245,284.0,1765431646112
0,1765431648000,1765431648100.0,86,304,218,100.0,1765431648019
0,1765431648000,1765431648105.0,85,325,240,105.0,1765431648019
0,1765431650000,1765431650693.0,76,268,192,693.0,1765431650002
0,1765431650000,1765431650701.0,74,271,197,701.0,1765431650002
0,1765431652000,1765431652670.0,64,223,159,670.0,1765431652038
0,1765431652000,1765431652675.0,65,223,158,675.0,1765431652038
0,1765431654000,1765431654799.0,60,202,142,799.0,1765431654050
0,1765431654000,1765431654804.0,59,202,143,804.0,1765431654050
0,1765431656000,1765431656630.0,65,232,167,630.0,1765431656018
0,1765431656000,1765431656635.0,61,217,156,635.0,1765431656018
0,1765431658000,1765431658642.0,69,259,190,642.0,1765431658083
0,1765431658000,1765431658648.0,73,259,186,648.0,1765431658083
0,1765431660000,1765431660571.0,86,313,227,571.0,1765431660034
0,1765431660000,1765431660579.0,78,310,232,579.0,1765431660034
0,1765431662000,1765431662595.0,109,379,270,595.0,1765431662033
0,1765431662000,1765431662600.0,105,376,271,600.0,1765431662033
0,1765431664000,1765431664505.0,120,415,295,505.0,1765431664008
0,1765431664000,1765431664510.0,128,430,302,510.0,1765431664008
0,1765431666000,1765431666587.0,116,400,284,587.0,1765431666079
0,1765431666000,1765431666594.0,113,400,287,594.0,1765431666079
0,1765431668000,1765431668590.0,101,331,230,590.0,1765431668132
0,1765431668000,1765431668597.0,100,334,234,597.0,1765431668132
0,1765431670000,1765431682751.0,56,175,119,12751.0,9223372036854775807
0,1765431670000,1765431682833.0,59,178,119,12833.0,9223372036854775807
