task_id,window_end,trigger_ts,count_actual,count_expected,loss_network,lag_system,current_wm
0,1765432347000,1765432351932.0,5,16,11,4932.0,1765432347221
0,1765432347000,1765432351940.0,6,16,10,4940.0,1765432347221
0,1765432348000,1765432352269.0,51,160,109,4269.0,1765432348127
0,1765432348000,1765432352275.0,55,163,108,4275.0,1765432348127
0,1765432349000,1765432352569.0,106,322,216,3569.0,1765432349055
0,1765432349000,1765432352575.0,108,325,217,3575.0,1765432349055
0,1765432350000,1765432352895.0,122,370,248,2895.0,1765432350018
0,1765432350000,1765432352901.0,125,373,248,2901.0,1765432350018
0,1765432351000,1765432354119.0,137,409,272,3119.0,1765432351000
0,1765432351000,1765432354130.0,132,409,277,3130.0,1765432351000
0,1765432352000,1765432354550.0,139,436,297,2550.0,1765432352009
0,1765432352000,1765432354555.0,145,436,291,2555.0,1765432352009
0,1765432353000,1765432355455.0,131,409,278,2455.0,1765432353042
0,1765432353000,1765432355462.0,134,409,275,2462.0,1765432353042
0,1765432354000,1765432356981.0,127,388,261,2981.0,1765432354036
0,1765432354000,1765432356989.0,127,388,261,2989.0,1765432354036
0,1765432355000,1765432357968.0,123,373,250,2968.0,1765432355126
0,1765432355000,1765432357974.0,123,376,253,2974.0,1765432355126
0,1765432356000,1765432358903.0,104,319,215,2903.0,1765432355999
0,1765432356000,1765432358909.0,105,319,214,2909.0,1765432355999
0,1765432357000,1765432360010.0,99,304,205,3010.0,1765432357105
0,1765432357000,1765432360016.0,100,301,201,3016.0,1765432357105
0,1765432358000,1765432360906.0,90,277,187,2906.0,1765432358011
0,1765432358000,1765432360912.0,94,280,186,2912.0,1765432358011
0,1765432359000,1765432361902.0,79,241,162,2902.0,1765432359115
0,1765432359000,1765432361911.0,78,238,160,2911.0,1765432359115
0,1765432360000,1765432362836.0,68,205,137,2836.0,1765432360015
0,1765432360000,1765432362841.0,67,205,138,2841.0,1765432360015
0,1765432361000,1765432363835.0,63,193,130,2835.0,1765432361034
0,1765432361000,1765432363841.0,65,193,128,2841.0,1765432361034
0,1765432362000,1765432364817.0,68,208,140,2817.0,1765432362082
0,1765432362000,1765432364823.0,68,205,137,2823.0,1765432362082
0,1765432363000,1765432365928.0,64,196,132,2928.0,1765432363048
0,1765432363000,1765432365934.0,66,199,133,2934.0,1765432363048
0,1765432364000,1765432366778.0,68,208,140,2778.0,1765432364008
0,1765432364000,1765432366784.0,70,208,138,2784.0,1765432364008
0,1765432365000,1765432367759.0,69,208,139,2759.0,1765432365017
0,1765432365000,1765432367766.0,69,205,136,2766.0,1765432365017
0,1765432366000,1765432368726.0,74,226,152,2726.0,1765432366030
0,1765432366000,1765432368732.0,75,223,148,2732.0,1765432366030
0,1765432367000,1765432369717.0,89,271,182,2717.0,1765432367023
0,1765432367000,1765432369723.0,87,271,184,2723.0,1765432367023
0,1765432368000,1765432370780.0,98,298,200,2780.0,1765432368079
0,1765432368000,1765432370788.0,96,298,202,2788.0,1765432368079
0,1765432369000,1765432371781.0,119,361,242,2781.0,1765432369004
0,1765432369000,1765432371787.0,117,361,244,2787.0,1765432369004
0,1765432370000,1765432372835.0,124,373,249,2835.0,1765432370032
0,1765432370000,1765432372840.0,119,370,251,2840.0,1765432370032
0,1765432371000,1765432373669.0,116,349,233,2669.0,1765432371022
0,1765432371000,1765432373677.0,114,346,232,2677.0,1765432371022
0,1765432372000,1765432374663.0,122,370,248,2663.0,1765432372016
0,1765432372000,1765432374668.0,121,367,246,2668.0,1765432372016
0,1765432373000,1765432375552.0,132,406,274,2552.0,1765432373014
0,1765432373000,1765432375557.0,132,406,274,2557.0,1765432373014
0,1765432374000,1765432376562.0,141,427,286,2562.0,1765432374037
0,1765432374000,1765432376567.0,138,424,286,2567.0,1765432374037
0,1765432375000,1765432377639.0,128,391,263,2639.0,1765432375018
0,1765432375000,1765432377647.0,127,391,264,2647.0,1765432375018
0,1765432376000,1765432378571.0,120,367,247,2571.0,1765432376001
0,1765432376000,1765432378576.0,122,367,245,2576.0,1765432376001
0,1765432377000,1765432379651.0,111,343,232,2651.0,1765432377021
0,1765432377000,1765432379660.0,115,346,231,2660.0,1765432377021
