task_id,window_end,trigger_ts,count_actual,count_expected,loss_network,lag_system,current_wm
2,1765430510000,1765430512328.0,3,7,4,2328.0,1765430510042
2,1765430512000,1765430514221.0,102,316,214,2221.0,1765430512041
2,1765430514000,1765430516260.0,133,406,273,2260.0,1765430514040
2,1765430516000,1765430518170.0,133,409,276,2170.0,1765430516034
2,1765430518000,1765430520113.0,123,382,259,2113.0,1765430518002
2,1765430520000,1765430522188.0,102,307,205,2188.0,1765430520065
2,1765430522000,1765430524932.0,81,241,160,2932.0,1765430522184
2,1765430524000,1765430526943.0,59,184,125,2943.0,1765430524103
2,1765430526000,1765430528752.0,68,205,137,2752.0,1765430526013
2,1765430528000,1765430530777.0,67,202,135,2777.0,1765430528050
2,1765430530000,1765430532675.0,89,274,185,2675.0,1765430530033
2,1765430532000,1765430534611.0,114,352,238,2611.0,1765430532006
2,1765430534000,1765430536506.0,111,349,238,2506.0,1765430534003
2,1765430536000,1765430538429.0,131,403,272,2429.0,1765430536037
2,1765430538000,1765430540514.0,133,400,267,2514.0,1765430538087
2,1765430540000,1765430542334.0,114,346,232,2334.0,1765430540050
2,1765430542000,1765430544314.0,93,280,187,2314.0,1765430542041
2,1765430544000,1765430546396.0,65,196,131,2396.0,1765430544009
2,1765430546000,1765430548341.0,71,223,152,2341.0,1765430546019
2,1765430548000,1765430550172.0,70,214,144,2172.0,1765430548041
2,1765430550000,1765430552169.0,91,277,186,2169.0,1765430550076
2,1765430552000,1765430554186.0,108,325,217,2186.0,1765430552081
2,1765430554000,1765430556100.0,134,406,272,2100.0,1765430554000
2,1765430556000,1765430558850.0,135,412,277,2850.0,1765430556003
2,1765430558000,1765430560873.0,110,334,224,2873.0,1765430558014
2,1765430560000,1765430562781.0,105,331,226,2781.0,1765430560032
2,1765430562000,1765430564821.0,87,262,175,2821.0,1765430562005
2,1765430564000,1765430566784.0,73,220,147,2784.0,1765430564102
2,1765430566000,1765430568686.0,67,202,135,2686.0,1765430566031
2,1765430568000,1765430570599.0,67,208,141,2599.0,1765430568011
2,1765430570000,1765430572528.0,80,253,173,2528.0,1765430570014
2,1765430572000,1765430574505.0,109,325,216,2505.0,1765430572005
2,1765430574000,1765430576519.0,126,382,256,2519.0,1765430574063
2,1765430576000,1765430578480.0,118,367,249,2480.0,1765430576050
2,1765430578000,1765430580413.0,139,415,276,2413.0,1765430578041
2,1765430580000,1765430582393.0,103,310,207,2393.0,1765430580023
2,1765430582000,1765430584215.0,84,262,178,2215.0,1765430582013
2,1765430584000,1765430586230.0,61,193,132,2230.0,1765430584044
2,1765430586000,1765430588289.0,63,187,124,2289.0,1765430586053
2,1765430588000,1765430590226.0,65,202,137,2226.0,1765430588043
2,1765430590000,1765430592857.0,94,292,198,2857.0,1765430590000
2,1765430592000,1765430594821.0,106,322,216,2821.0,1765430592053
2,1765430594000,1765430597000.0,134,406,272,3000.0,1765430594184
2,1765430596000,1765430598825.0,122,385,263,2825.0,1765430596084
2,1765430598000,1765430600820.0,116,352,236,2820.0,1765430598054
2,1765430600000,1765430602694.0,112,337,225,2694.0,1765430600000
2,1765430602000,1765430604603.0,79,241,162,2603.0,1765430602041
2,1765430604000,1765430606779.0,73,220,147,2779.0,1765430604091
2,1765430606000,1765430608478.0,63,187,124,2478.0,1765430606031
2,1765430608000,1765430610486.0,69,208,139,2486.0,1765430608020
2,1765430610000,1765430612417.0,93,298,205,2417.0,1765430610067
2,1765430612000,1765430614302.0,104,325,221,2302.0,1765430612057
2,1765430614000,1765430616235.0,117,355,238,2235.0,1765430614011
2,1765430616000,1765430618337.0,136,409,273,2337.0,1765430616049
2,1765430618000,1765430620145.0,122,367,245,2145.0,1765430618028
2,1765430620000,1765430622180.0,110,331,221,2180.0,1765430620011
2,1765430622000,1765430624852.0,92,274,182,2852.0,1765430622047
2,1765430624000,1765430626931.0,76,229,153,2931.0,1765430624059
2,1765430626000,1765430628745.0,70,208,138,2745.0,1765430626007
2,1765430628000,1765430630759.0,77,232,155,2759.0,1765430628092
2,1765430630000,1765430632732.0,86,265,179,2732.0,1765430630042
2,1765430632000,1765430634656.0,101,313,212,2656.0,1765430632042
2,1765430634000,1765430636626.0,125,379,254,2626.0,1765430634017
2,1765430636000,1765430638614.0,141,436,295,2614.0,1765430636087
2,1765430638000,1765430640517.0,132,403,271,2517.0,1765430638005
2,1765430640000,1765430654814.0,110,331,221,14814.0,9223372036854775807
2,1765430642000,1765430654879.0,60,181,121,12879.0,9223372036854775807
