task_id,window_end,trigger_ts,count_actual,count_expected,loss_network,lag_system,current_wm
0,1765432754000,1765432755237.0,12,43,31,1237.0,1765432754103
0,1765432754000,1765432755243.0,11,40,29,1243.0,1765432754103
0,1765432755000,1765432755433.0,50,196,146,433.0,1765432755045
0,1765432755000,1765432755440.0,48,187,139,440.0,1765432755045
0,1765432756000,1765432756270.0,91,352,261,270.0,1765432756007
0,1765432756000,1765432756275.0,94,337,243,275.0,1765432756007
0,1765432757000,1765432757549.0,113,379,266,549.0,1765432757021
0,1765432757000,1765432757560.0,108,370,262,560.0,1765432757021
0,1765432758000,1765432758333.0,111,409,298,333.0,1765432758085
0,1765432758000,1765432758343.0,119,409,290,343.0,1765432758085
0,1765432759000,1765432759234.0,113,427,314,234.0,1765432759036
0,1765432759000,1765432759242.0,120,433,313,242.0,1765432759036
0,1765432760000,1765432760293.0,115,397,282,293.0,1765432760017
0,1765432760000,1765432760299.0,116,391,275,299.0,1765432760017
0,1765432761000,1765432761193.0,108,385,277,193.0,1765432761018
0,1765432761000,1765432761202.0,109,364,255,202.0,1765432761018
0,1765432762000,1765432762315.0,105,355,250,315.0,1765432762062
0,1765432762000,1765432762321.0,105,352,247,321.0,1765432762062
0,1765432763000,1765432763220.0,89,295,206,220.0,1765432763078
0,1765432763000,1765432763226.0,89,307,218,226.0,1765432763078
0,1765432764000,1765432764121.0,88,289,201,121.0,1765432764057
0,1765432764000,1765432764126.0,83,289,206,126.0,1765432764057
0,1765432765000,1765432765105.0,80,268,188,105.0,1765432765015
0,1765432765000,1765432765113.0,75,271,196,113.0,1765432765015
0,1765432766000,1765432766125.0,67,229,162,125.0,1765432766087
0,1765432766000,1765432766130.0,70,235,165,130.0,1765432766087
0,1765432767000,1765432767205.0,59,196,137,205.0,1765432767047
0,1765432767000,1765432767211.0,65,202,137,211.0,1765432767047
0,1765432768000,1765432768709.0,59,193,134,709.0,1765432768097
0,1765432768000,1765432768715.0,62,196,134,715.0,1765432768097
0,1765432769000,1765432769774.0,65,205,140,774.0,1765432769148
0,1765432769000,1765432769784.0,61,205,144,784.0,1765432769148
0,1765432770000,1765432770624.0,59,196,137,624.0,1765432770061
0,1765432770000,1765432770630.0,55,199,144,630.0,1765432770061
0,1765432771000,1765432771611.0,61,208,147,611.0,1765432771116
0,1765432771000,1765432771617.0,63,205,142,617.0,1765432771116
0,1765432772000,1765432775668.0,65,205,140,3668.0,1765432772118
0,1765432772000,1765432775674.0,68,208,140,3674.0,1765432772118
0,1765432773000,1765432776034.0,75,235,160,3034.0,1765432773050
0,1765432773000,1765432776041.0,72,229,157,3041.0,1765432773050
0,1765432774000,1765432776181.0,88,271,183,2181.0,1765432774050
0,1765432774000,1765432776187.0,82,271,189,2187.0,1765432774050
0,1765432775000,1765432776409.0,96,316,220,1409.0,1765432775047
0,1765432775000,1765432776416.0,95,316,221,1416.0,1765432775047
