task_id,window_end,trigger_ts,count_actual,count_expected,loss_network,lag_system,current_wm
2,1765432972000,1765432973373,3,7,4,1373,1765432972002
2,1765432973000,1765432973846,44,148,104,846,1765432973107
2,1765432974000,1765432974713,93,316,223,713,1765432974019
2,1765432975000,1765432975781,111,361,250,781,1765432975008
2,1765432976000,1765432977075,129,400,271,1075,1765432976015
2,1765432977000,1765432977813,142,439,297,813,1765432976999
2,1765432978000,1765432978750,129,409,280,750,1765432978014
2,1765432979000,1765432979996,118,388,270,996,1765432979044
2,1765432980000,1765432982137,120,379,259,2137,1765432980123
2,1765432981000,1765432982364,108,331,223,1364,1765432981031
2,1765432982000,1765432982913,101,313,212,913,1765432982046
2,1765432983000,1765432983880,91,277,186,880,1765432983086
2,1765432984000,1765432985049,78,238,160,1049,1765432984124
2,1765432985000,1765432985789,66,205,139,789,1765432985016
2,1765432986000,1765432986828,56,187,131,828,1765432986026
2,1765432987000,1765432987941,67,211,144,941,1765432987142
2,1765432988000,1765432988763,66,205,139,763,1765432988038
2,1765432989000,1765432989879,65,202,137,879,1765432989098
2,1765432990000,1765432990905,67,202,135,905,1765432990104
2,1765432991000,1765432991768,71,226,155,768,1765432991021
2,1765432992000,1765432992735,84,274,190,735,1765432992038
2,1765432993000,1765432993897,94,295,201,897,1765432993148
2,1765432994000,1765432994812,109,349,240,812,1765432994075
2,1765432995000,1765432995830,118,370,252,830,1765432995022
2,1765432996000,1765432996869,108,343,235,869,1765432996034
2,1765432997000,1765432997749,110,367,257,749,1765432997025
2,1765432998000,1765432998985,123,400,277,985,1765432998128
2,1765432999000,1765432999837,132,427,295,837,1765432999022
2,1765433000000,1765433000764,126,400,274,764,1765433000000
2,1765433001000,1765433001847,119,376,257,847,1765433001064
2,1765433002000,1765433004407,114,349,235,2407,1765433002014
2,1765433003000,1765433004623,96,307,211,1623,1765433003030
2,1765433004000,1765433004855,90,277,187,855,1765433004000
2,1765433005000,1765433005837,74,223,149,837,1765433005097
2,1765433006000,1765433006800,64,196,132,800,1765433006082
2,1765433007000,1765433007809,69,220,151,809,1765433007008
2,1765433008000,1765433008839,66,223,157,839,1765433008053
2,1765433009000,1765433009788,61,208,147,788,1765433009039
2,1765433010000,1765433010880,68,214,146,880,1765433010063
2,1765433011000,1765433011911,75,235,160,911,1765433011077
2,1765433012000,1765433012762,87,274,187,762,1765433012005
2,1765433013000,1765433013841,96,307,211,841,1765433013008
2,1765433014000,1765433014775,107,331,224,775,1765433014078
2,1765433015000,1765433015807,113,355,242,807,1765433015015
2,1765433016000,1765433018574,131,403,272,2574,1765433016023
2,1765433017000,1765433018996,130,412,282,1996,1765433017255
2,1765433018000,1765433019263,128,409,281,1263,1765433018016
2,1765433019000,1765433019793,121,376,255,793,1765433019042
2,1765433020000,1765433020790,108,334,226,790,1765433020033
2,1765433021000,1765433021859,102,334,232,859,1765433021089
2,1765433022000,1765433022867,101,334,233,867,1765433022084
2,1765433023000,1765433023890,93,301,208,890,1765433023049
2,1765433024000,1765433024808,83,259,176,808,1765433024104
2,1765433025000,1765433025823,77,241,164,823,1765433025051
2,1765433026000,1765433026947,71,220,149,947,1765433026135
2,1765433027000,1765433027784,63,199,136,784,1765433027041
2,1765433028000,1765433028796,66,205,139,796,1765433028039
2,1765433029000,1765433029920,68,211,143,920,1765433029117
2,1765433030000,1765433030767,63,205,142,767,1765433030079
2,1765433031000,1765433031770,68,223,155,770,1765433031009
2,1765433032000,1765433032802,77,250,173,802,1765433032028
2,1765433033000,1765433033809,93,295,202,809,1765433033069
2,1765433034000,1765433034742,107,328,221,742,1765433034005
2,1765433035000,1765433035867,109,346,237,867,1765433035017
2,1765433036000,1765433036761,120,379,259,761,1765433036009
2,1765433037000,1765433037827,119,376,257,827,1765433037086
2,1765433038000,1765433038753,115,370,255,753,1765433038030
2,1765433039000,1765433040685,129,403,274,1685,1765433039001
2,1765433040000,1765433040884,135,415,280,884,1765433039999
2,1765433041000,1765433041833,117,361,244,833,1765433041034
2,1765433042000,1765433042841,99,310,211,841,1765433042066
