task_id,window_end,trigger_ts,count_actual,count_expected,loss_network,lag_system,current_wm
2,1765430294000,1765430295827.0,91,289,198,1827.0,1765430294014
2,1765430296000,1765430297812.0,132,406,274,1812.0,1765430296048
2,1765430298000,1765430299809.0,133,412,279,1809.0,1765430298041
2,1765430300000,1765430301814.0,120,379,259,1814.0,1765430300100
2,1765430302000,1765430303701.0,102,313,211,1701.0,1765430302084
2,1765430304000,1765430305741.0,81,241,160,1741.0,1765430304062
2,1765430306000,1765430307633.0,60,196,136,1633.0,1765430306087
2,1765430308000,1765430309529.0,65,199,134,1529.0,1765430308003
2,1765430310000,1765430311481.0,69,208,139,1481.0,1765430310009
2,1765430312000,1765430313485.0,83,262,179,1485.0,1765430312013
2,1765430314000,1765430315384.0,106,334,228,1384.0,1765430314013
2,1765430316000,1765430317375.0,118,367,249,1375.0,1765430316007
2,1765430318000,1765430319373.0,119,385,266,1373.0,1765430318067
2,1765430320000,1765430321284.0,134,409,275,1284.0,1765430320072
2,1765430322000,1765430323419.0,119,364,245,1419.0,1765430322209
2,1765430324000,1765430325100.0,90,274,184,1100.0,1765430324044
2,1765430326000,1765430327827.0,67,202,135,1827.0,1765430326024
2,1765430328000,1765430329871.0,68,220,152,1871.0,1765430328053
2,1765430330000,1765430331791.0,70,220,150,1791.0,1765430330009
2,1765430332000,1765430333692.0,86,265,179,1692.0,1765430332008
2,1765430334000,1765430335805.0,108,328,220,1805.0,1765430334128
2,1765430336000,1765430337688.0,130,394,264,1688.0,1765430336098
2,1765430338000,1765430339573.0,128,400,272,1573.0,1765430338036
2,1765430340000,1765430341483.0,118,361,243,1483.0,1765430340026
2,1765430342000,1765430343552.0,103,331,228,1552.0,1765430342008
2,1765430344000,1765430345631.0,86,265,179,1631.0,1765430344095
2,1765430346000,1765430347445.0,72,220,148,1445.0,1765430346076
2,1765430348000,1765430349435.0,68,205,137,1435.0,1765430348076
2,1765430350000,1765430351235.0,68,214,146,1235.0,1765430350000
2,1765430352000,1765430353228.0,72,229,157,1228.0,1765430352037
2,1765430354000,1765430355172.0,106,322,216,1172.0,1765430354012
2,1765430356000,1765430357140.0,120,373,253,1140.0,1765430356012
2,1765430358000,1765430359834.0,120,373,253,1834.0,1765430358059
2,1765430360000,1765430361838.0,136,415,279,1838.0,1765430360045
2,1765430362000,1765430363900.0,105,319,214,1900.0,1765430362060
2,1765430364000,1765430366002.0,82,253,171,2002.0,1765430364095
2,1765430366000,1765430367904.0,64,208,144,1904.0,1765430366069
2,1765430368000,1765430369796.0,57,175,118,1796.0,1765430368031
2,1765430370000,1765430371798.0,65,205,140,1798.0,1765430370064
2,1765430372000,1765430373600.0,89,295,206,1600.0,1765430372036
2,1765430374000,1765430375581.0,103,319,216,1581.0,1765430374049
2,1765430376000,1765430377516.0,128,394,266,1516.0,1765430376010
2,1765430378000,1765430379493.0,123,391,268,1493.0,1765430378091
2,1765430380000,1765430381384.0,115,352,237,1384.0,1765430380014
2,1765430382000,1765430383352.0,109,337,228,1352.0,1765430382061
2,1765430384000,1765430385461.0,81,256,175,1461.0,1765430384121
2,1765430386000,1765430387399.0,72,220,148,1399.0,1765430386048
2,1765430388000,1765430389196.0,63,190,127,1196.0,1765430388043
2,1765430390000,1765430391213.0,66,199,133,1213.0,1765430390119
2,1765430392000,1765430393739.0,91,292,201,1739.0,1765430392011
2,1765430394000,1765430395863.0,102,322,220,1863.0,1765430394036
2,1765430396000,1765430397799.0,115,355,240,1799.0,1765430396022
2,1765430398000,1765430399779.0,133,409,276,1779.0,1765430398032
2,1765430400000,1765430401766.0,125,379,254,1766.0,1765430400029
2,1765430402000,1765430403691.0,104,319,215,1691.0,1765430402028
2,1765430404000,1765430405652.0,98,295,197,1652.0,1765430404056
2,1765430406000,1765430407620.0,77,232,155,1620.0,1765430406066
2,1765430408000,1765430409608.0,69,205,136,1608.0,1765430408086
2,1765430410000,1765430411550.0,73,229,156,1550.0,1765430410047
2,1765430412000,1765430413406.0,82,253,171,1406.0,1765430411999
2,1765430414000,1765430415389.0,98,304,206,1389.0,1765430414051
2,1765430416000,1765430417319.0,125,388,263,1319.0,1765430416006
2,1765430418000,1765430419244.0,136,427,291,1244.0,1765430418019
2,1765430420000,1765430421273.0,127,397,270,1273.0,1765430420051
2,1765430422000,1765430423283.0,115,352,237,1283.0,1765430422084
2,1765430424000,1765430437480.0,70,211,141,13480.0,9223372036854775807
