task_id,window_end,trigger_ts,count_actual,count_expected,loss_network,lag_system,current_wm
0,1765431174000,1765431174793.0,68,223,155,793.0,1765431174012
0,1765431174000,1765431174798.0,73,226,153,798.0,1765431174012
0,1765431176000,1765431177029.0,128,394,266,1029.0,1765431176037
0,1765431176000,1765431177039.0,126,397,271,1039.0,1765431176037
0,1765431178000,1765431178769.0,132,433,301,769.0,1765431178099
0,1765431178000,1765431178777.0,140,433,293,777.0,1765431178099
0,1765431180000,1765431180679.0,121,388,267,679.0,1765431180029
0,1765431180000,1765431180687.0,121,388,267,687.0,1765431180029
0,1765431182000,1765431182776.0,96,301,205,776.0,1765431182190
0,1765431182000,1765431182784.0,96,301,205,784.0,1765431182190
0,1765431184000,1765431184600.0,84,259,175,600.0,1765431184061
0,1765431184000,1765431184606.0,85,265,180,606.0,1765431184061
0,1765431186000,1765431186692.0,59,190,131,692.0,1765431186179
0,1765431186000,1765431186699.0,62,190,128,699.0,1765431186179
0,1765431188000,1765431189340.0,67,211,144,1340.0,1765431188098
0,1765431188000,1765431189345.0,68,208,140,1345.0,1765431188098
0,1765431190000,1765431191162.0,64,202,138,1162.0,1765431190009
0,1765431190000,1765431191167.0,64,202,138,1167.0,1765431190009
0,1765431192000,1765431193248.0,79,244,165,1248.0,1765431192046
0,1765431192000,1765431193256.0,78,247,169,1256.0,1765431192046
0,1765431194000,1765431195188.0,102,328,226,1188.0,1765431194032
0,1765431194000,1765431195194.0,105,325,220,1194.0,1765431194032
0,1765431196000,1765431197082.0,112,367,255,1082.0,1765431196001
0,1765431196000,1765431197088.0,117,364,247,1088.0,1765431196001
0,1765431198000,1765431199084.0,119,388,269,1084.0,1765431198050
0,1765431198000,1765431199093.0,127,391,264,1093.0,1765431198050
0,1765431200000,1765431201009.0,127,409,282,1009.0,1765431200032
0,1765431200000,1765431201014.0,127,409,282,1014.0,1765431200032
0,1765431202000,1765431203100.0,121,370,249,1100.0,1765431202082
0,1765431202000,1765431203105.0,118,370,252,1105.0,1765431202082
0,1765431204000,1765431204901.0,80,268,188,901.0,1765431204014
0,1765431204000,1765431204908.0,87,268,181,908.0,1765431204014
0,1765431206000,1765431206898.0,68,211,143,898.0,1765431206037
0,1765431206000,1765431206904.0,70,214,144,904.0,1765431206037
0,1765431208000,1765431208947.0,72,220,148,947.0,1765431208005
0,1765431208000,1765431208953.0,68,223,155,953.0,1765431208005
0,1765431210000,1765431210917.0,67,214,147,917.0,1765431210014
0,1765431210000,1765431210923.0,66,211,145,923.0,1765431210014
0,1765431212000,1765431212739.0,82,265,183,739.0,1765431212036
