task_id,window_end,trigger_ts,count_actual,count_expected,loss_network,lag_system,current_wm
0,1765430970000,1765430973457.0,63,196,133,3457.0,1765430970062
0,1765430970000,1765430973464.0,66,196,130,3464.0,1765430970062
0,1765430972000,1765430975640.0,127,379,252,3640.0,1765430972064
0,1765430972000,1765430975648.0,125,382,257,3648.0,1765430972064
0,1765430974000,1765430977369.0,140,436,296,3369.0,1765430974076
0,1765430974000,1765430977375.0,146,439,293,3375.0,1765430974076
0,1765430976000,1765430979259.0,124,379,255,3259.0,1765430976071
0,1765430976000,1765430979265.0,125,382,257,3265.0,1765430976071
0,1765430978000,1765430981262.0,101,307,206,3262.0,1765430978102
0,1765430978000,1765430981267.0,101,310,209,3267.0,1765430978102
0,1765430980000,1765430983359.0,89,274,185,3359.0,1765430980088
0,1765430980000,1765430983365.0,92,274,182,3365.0,1765430980088
0,1765430982000,1765430985289.0,68,205,137,3289.0,1765430982075
0,1765430982000,1765430985294.0,67,202,135,3294.0,1765430982075
0,1765430984000,1765430987100.0,69,208,139,3100.0,1765430984007
0,1765430984000,1765430987106.0,67,205,138,3106.0,1765430984007
0,1765430986000,1765430989754.0,67,205,138,3754.0,1765430986064
0,1765430986000,1765430989761.0,70,208,138,3761.0,1765430986064
0,1765430988000,1765430991693.0,79,235,156,3693.0,1765430988069
0,1765430988000,1765430991699.0,77,235,158,3699.0,1765430988069
0,1765430990000,1765430993693.0,103,313,210,3693.0,1765430990022
0,1765430990000,1765430993698.0,101,313,212,3698.0,1765430990022
0,1765430992000,1765430995580.0,124,373,249,3580.0,1765430992001
0,1765430992000,1765430995585.0,120,373,253,3585.0,1765430992001
0,1765430994000,1765430997614.0,120,367,247,3614.0,1765430994054
0,1765430994000,1765430997619.0,121,367,246,3619.0,1765430994054
0,1765430996000,1765430999594.0,140,430,290,3594.0,1765430996055
0,1765430996000,1765430999602.0,143,433,290,3602.0,1765430996055
0,1765430998000,1765431001596.0,118,364,246,3596.0,1765430998061
0,1765430998000,1765431001601.0,121,364,243,3601.0,1765430998061
0,1765431000000,1765431003397.0,94,286,192,3397.0,1765430999999
0,1765431000000,1765431003402.0,93,286,193,3402.0,1765430999999
0,1765431002000,1765431005402.0,71,214,143,3402.0,1765431002001
0,1765431002000,1765431005407.0,73,217,144,3407.0,1765431002001
0,1765431004000,1765431007417.0,78,232,154,3417.0,1765431004050
0,1765431004000,1765431007425.0,75,232,157,3425.0,1765431004050
0,1765431006000,1765431009321.0,66,202,136,3321.0,1765431006043
0,1765431006000,1765431009326.0,65,202,137,3326.0,1765431006043
0,1765431008000,1765431011253.0,84,253,169,3253.0,1765431008041
0,1765431008000,1765431011259.0,83,253,170,3259.0,1765431008041
0,1765431010000,1765431013268.0,105,322,217,3268.0,1765431010032
0,1765431010000,1765431013273.0,103,319,216,3273.0,1765431010032
0,1765431012000,1765431015268.0,122,367,245,3268.0,1765431012029
0,1765431012000,1765431015273.0,119,367,248,3273.0,1765431012029
0,1765431014000,1765431017264.0,133,412,279,3264.0,1765431014049
0,1765431014000,1765431017272.0,134,412,278,3272.0,1765431014049
0,1765431016000,1765431019175.0,121,364,243,3175.0,1765431016031
0,1765431016000,1765431019181.0,118,358,240,3181.0,1765431016031
0,1765431018000,1765431021168.0,108,331,223,3168.0,1765431018025
0,1765431018000,1765431021175.0,108,331,223,3175.0,1765431018025
0,1765431020000,1765431023861.0,97,295,198,3861.0,1765431020048
0,1765431020000,1765431023868.0,97,295,198,3868.0,1765431020048
0,1765431022000,1765431025747.0,79,235,156,3747.0,1765431022075
0,1765431022000,1765431025753.0,79,235,156,3753.0,1765431022075
0,1765431024000,1765431027649.0,63,193,130,3649.0,1765431024000
0,1765431024000,1765431027654.0,63,193,130,3654.0,1765431024000
0,1765431026000,1765431029741.0,72,217,145,3741.0,1765431026049
0,1765431026000,1765431029746.0,72,217,145,3746.0,1765431026049
0,1765431028000,1765431031587.0,76,229,153,3587.0,1765431028006
0,1765431028000,1765431031592.0,76,229,153,3592.0,1765431028006
0,1765431030000,1765431033491.0,99,295,196,3491.0,1765431029999
0,1765431030000,1765431033496.0,100,298,198,3496.0,1765431029999
0,1765431032000,1765431035485.0,123,373,250,3485.0,1765431032033
0,1765431032000,1765431035492.0,122,376,254,3492.0,1765431032033
0,1765431034000,1765431037482.0,120,370,250,3482.0,1765431034016
0,1765431034000,1765431037491.0,125,373,248,3491.0,1765431034016
0,1765431036000,1765431039394.0,133,400,267,3394.0,1765431036050
0,1765431036000,1765431039402.0,133,400,267,3402.0,1765431036050
0,1765431038000,1765431041480.0,117,352,235,3480.0,1765431038117
0,1765431038000,1765431041484.0,112,349,237,3484.0,1765431038117
0,1765431040000,1765431043405.0,89,277,188,3405.0,1765431040138
0,1765431040000,1765431043410.0,94,280,186,3410.0,1765431040138
0,1765431042000,1765431045423.0,67,211,144,3423.0,1765431042031
0,1765431042000,1765431045430.0,70,214,144,3430.0,1765431042031
0,1765431044000,1765431047305.0,58,178,120,3305.0,1765431044130
0,1765431044000,1765431047310.0,60,181,121,3310.0,1765431044130
0,1765431046000,1765431049335.0,65,205,140,3335.0,1765431046013
0,1765431046000,1765431049341.0,68,202,134,3341.0,1765431046013
0,1765431048000,1765431051218.0,86,268,182,3218.0,1765431048039
0,1765431048000,1765431051227.0,88,268,180,3227.0,1765431048039
0,1765431050000,1765431053161.0,103,316,213,3161.0,1765431050101
0,1765431050000,1765431053166.0,102,313,211,3166.0,1765431050101
0,1765431052000,1765431055737.0,118,358,240,3737.0,1765431052018
0,1765431052000,1765431055742.0,117,358,241,3742.0,1765431052018
0,1765431054000,1765431057765.0,128,394,266,3765.0,1765431054052
0,1765431054000,1765431057770.0,126,391,265,3770.0,1765431054052
0,1765431056000,1765431059848.0,125,382,257,3848.0,1765431056004
0,1765431056000,1765431059853.0,127,385,258,3853.0,1765431056004
0,1765431058000,1765431061724.0,115,355,240,3724.0,1765431058004
0,1765431058000,1765431061728.0,114,355,241,3728.0,1765431058004
