task_id,window_end,trigger_ts,count_actual,count_expected,loss_network,lag_system,current_wm
2,1765432347000,1765432352868,6,16,10,5868,1765432347146
2,1765432348000,1765432352940,54,163,109,4940,1765432348131
2,1765432349000,1765432353150,107,325,218,4150,1765432349115
2,1765432350000,1765432353297,120,370,250,3297,1765432350144
2,1765432351000,1765432353411,133,406,273,2411,1765432351010
2,1765432352000,1765432354259,146,439,293,2259,1765432352009
2,1765432353000,1765432355300,133,409,276,2300,1765432353042
2,1765432354000,1765432356333,122,388,266,2333,1765432354036
2,1765432355000,1765432357353,123,376,253,2353,1765432355126
2,1765432356000,1765432358292,105,316,211,2292,1765432355999
2,1765432357000,1765432359478,100,301,201,2478,1765432357139
2,1765432358000,1765432360341,93,280,187,2341,1765432358011
2,1765432359000,1765432361342,81,241,160,2342,1765432359115
2,1765432360000,1765432362348,67,205,138,2348,1765432360015
2,1765432361000,1765432363318,62,193,131,2318,1765432361034
2,1765432362000,1765432364308,69,208,139,2308,1765432362082
2,1765432363000,1765432365437,65,196,131,2437,1765432363048
2,1765432364000,1765432366268,68,205,137,2268,1765432364008
2,1765432365000,1765432367283,69,208,139,2283,1765432365017
2,1765432366000,1765432368238,74,223,149,2238,1765432366030
2,1765432367000,1765432369308,87,271,184,2308,1765432367023
2,1765432368000,1765432370363,97,298,201,2363,1765432368079
2,1765432369000,1765432371385,117,361,244,2385,1765432369004
2,1765432370000,1765432372276,121,364,243,2276,1765432370024
2,1765432371000,1765432373251,110,346,236,2251,1765432371022
2,1765432372000,1765432374270,119,370,251,2270,1765432372016
2,1765432373000,1765432375246,132,406,274,2246,1765432373014
2,1765432374000,1765432376207,139,427,288,2207,1765432374018
2,1765432375000,1765432377314,131,394,263,2314,1765432375018
2,1765432376000,1765432378258,121,367,246,2258,1765432376001
2,1765432377000,1765432379382,114,343,229,2382,1765432377021
2,1765432378000,1765432380393,103,313,210,2393,1765432378070
2,1765432379000,1765432381324,94,283,189,2324,1765432379016
2,1765432380000,1765432382356,73,217,144,2356,1765432380106
2,1765432381000,1765432383446,62,187,125,2446,1765432381014
2,1765432382000,1765432384399,72,223,151,2399,1765432382041
2,1765432383000,1765432385399,73,229,156,2399,1765432383033
2,1765432384000,1765432386327,65,205,140,2327,1765432384024
2,1765432385000,1765432387274,71,220,149,2274,1765432385133
2,1765432386000,1765432388374,84,253,169,2374,1765432386047
2,1765432387000,1765432389205,94,283,189,2205,1765432387008
2,1765432388000,1765432390350,102,310,208,2350,1765432388102
2,1765432389000,1765432391223,105,316,211,2223,1765432389013
2,1765432390000,1765432392196,119,358,239,2196,1765432390004
2,1765432391000,1765432393205,135,409,274,2205,1765432391010
2,1765432392000,1765432394321,131,406,275,2321,1765432392056
2,1765432393000,1765432395262,135,412,277,2262,1765432393082
2,1765432394000,1765432396393,124,373,249,2393,1765432394163
2,1765432395000,1765432397407,110,331,221,2407,1765432395025
2,1765432396000,1765432398235,112,343,231,2235,1765432396021
2,1765432397000,1765432399335,107,334,227,2335,1765432397042
2,1765432398000,1765432400370,94,289,195,2370,1765432398046
2,1765432399000,1765432401296,85,256,171,2296,1765432399134
2,1765432400000,1765432402412,80,241,161,2412,1765432400054
2,1765432401000,1765432403332,75,226,151,2332,1765432401103
