task_id,window_end,trigger_ts,count_actual,count_expected,loss_network,lag_system,current_wm
2,1765432866000,1765432866676,79,259,180,676,1765432866180
2,1765432867000,1765432867589,74,241,167,589,1765432867057
2,1765432868000,1765432868671,71,220,149,671,1765432868170
2,1765432869000,1765432869393,59,205,146,393,1765432869000
2,1765432870000,1765432870501,60,196,136,501,1765432870002
2,1765432871000,1765432871493,59,199,140,493,1765432871073
2,1765432872000,1765432872502,68,226,158,502,1765432872001
2,1765432873000,1765432873496,75,256,181,496,1765432873005
2,1765432874000,1765432874414,80,271,191,414,1765432874091
2,1765432875000,1765432876529,88,286,198,1529,1765432875096
2,1765432876000,1765432876884,99,328,229,884,1765432876122
2,1765432877000,1765432877355,97,382,285,355,1765432877036
2,1765432878000,1765432878380,109,379,270,380,1765432878053
2,1765432879000,1765432879267,110,400,290,267,1765432879016
2,1765432880000,1765432880271,128,421,293,271,1765432880050
2,1765432881000,1765432881259,117,415,298,259,1765432881014
2,1765432882000,1765432882367,117,400,283,367,1765432882084
2,1765432883000,1765432883203,104,361,257,203,1765432883024
2,1765432884000,1765432884177,90,298,208,177,1765432884001
2,1765432885000,1765432885371,81,265,184,371,1765432885032
2,1765432886000,1765432898458,47,142,95,12458,9223372036854775807
2,1765432887000,1765432898523,4,10,6,11523,9223372036854775807
