task_id,window_end,trigger_ts,count_actual,count_expected,loss_network,lag_system,current_wm
0,1765432570000,1765432571219,28,94,66,1219,1765432570053
0,1765432570000,1765432571227,33,100,67,1227,1765432570053
0,1765432571000,1765432572327,81,256,175,1327,1765432571009
0,1765432571000,1765432572333,84,256,172,1333,1765432571009
0,1765432572000,1765432573262,118,361,243,1262,1765432572031
0,1765432572000,1765432573268,116,361,245,1268,1765432572031
0,1765432573000,1765432578132,130,394,264,5132,1765432573019
0,1765432573000,1765432578138,130,394,264,5138,1765432573019
0,1765432574000,1765432578363,130,406,276,4363,1765432574058
0,1765432574000,1765432578372,135,406,271,4372,1765432574058
0,1765432575000,1765432578520,141,430,289,3520,1765432575047
0,1765432575000,1765432578525,136,430,294,3525,1765432575047
0,1765432576000,1765432578738,131,403,272,2738,1765432576043
0,1765432576000,1765432578743,133,406,273,2743,1765432576043
0,1765432577000,1765432579068,124,379,255,2068,1765432577051
0,1765432577000,1765432579075,124,379,255,2075,1765432577051
0,1765432578000,1765432579289,112,346,234,1289,1765432578010
0,1765432578000,1765432579296,110,346,236,1296,1765432578010
0,1765432579000,1765432580185,101,313,212,1185,1765432579011
0,1765432579000,1765432580191,102,316,214,1191,1765432579011
0,1765432580000,1765432581202,94,283,189,1202,1765432580020
0,1765432580000,1765432581209,91,277,186,1209,1765432580020
0,1765432581000,1765432582408,81,247,166,1408,1765432581096
0,1765432581000,1765432582416,81,244,163,1416,1765432581096
0,1765432582000,1765432585958,74,226,152,3958,1765432582059
0,1765432582000,1765432585967,74,226,152,3967,1765432582059
0,1765432583000,1765432586835,63,193,130,3835,1765432583029
0,1765432583000,1765432586841,65,193,128,3841,1765432583029
0,1765432584000,1765432586929,68,202,134,2929,1765432584001
0,1765432584000,1765432586937,66,202,136,2937,1765432584001
0,1765432585000,1765432587028,64,199,135,2028,1765432585017
0,1765432585000,1765432587034,66,202,136,2034,1765432585017
0,1765432586000,1765432587176,61,193,132,1176,1765432586047
0,1765432586000,1765432587182,62,193,131,1182,1765432586047
0,1765432587000,1765432588140,67,205,138,1140,1765432587028
0,1765432587000,1765432588146,69,208,139,1146,1765432587028
0,1765432588000,1765432589126,71,214,143,1126,1765432588029
0,1765432588000,1765432589136,68,211,143,1136,1765432588029
0,1765432589000,1765432590049,84,259,175,1049,1765432589037
0,1765432589000,1765432590056,84,256,172,1056,1765432589037
0,1765432590000,1765432590979,96,298,202,979,1765432590007
0,1765432590000,1765432590984,96,301,205,984,1765432590007
0,1765432591000,1765432592007,102,319,217,1007,1765432591028
0,1765432591000,1765432592012,103,322,219,1012,1765432591028
0,1765432592000,1765432592920,114,355,241,920,1765432592029
0,1765432592000,1765432592926,118,358,240,926,1765432592029
0,1765432593000,1765432593924,115,367,252,924,1765432593002
0,1765432593000,1765432593930,122,370,248,930,1765432593002
0,1765432594000,1765432595012,122,367,245,1012,1765432594078
0,1765432594000,1765432595019,122,370,248,1019,1765432594078
0,1765432595000,1765432595898,128,388,260,898,1765432595001
0,1765432595000,1765432595905,124,388,264,905,1765432595001
0,1765432596000,1765432596843,131,409,278,843,1765432596031
0,1765432596000,1765432596849,130,406,276,849,1765432596031
0,1765432597000,1765432597957,132,412,280,957,1765432597028
0,1765432597000,1765432597962,132,412,280,962,1765432597028
0,1765432598000,1765432598827,128,397,269,827,1765432598015
0,1765432598000,1765432598833,130,394,264,833,1765432598015
0,1765432599000,1765432600072,120,367,247,1072,1765432599153
0,1765432599000,1765432600077,117,367,250,1077,1765432599153
0,1765432600000,1765432600873,100,316,216,873,1765432600051
0,1765432600000,1765432600879,104,319,215,879,1765432600051
0,1765432601000,1765432601941,91,274,183,941,1765432601118
0,1765432601000,1765432601946,85,274,189,946,1765432601118
0,1765432602000,1765432603304,82,250,168,1304,1765432602008
0,1765432602000,1765432603310,82,247,165,1310,1765432602008
0,1765432603000,1765432604419,70,208,138,1419,1765432603191
0,1765432603000,1765432604424,70,208,138,1424,1765432603191
0,1765432604000,1765432605277,71,211,140,1277,1765432604086
0,1765432604000,1765432605282,68,208,140,1282,1765432604086
0,1765432605000,1765432606424,69,217,148,1424,1765432605085
0,1765432605000,1765432606434,72,214,142,1434,1765432605085
0,1765432606000,1765432607262,67,214,147,1262,1765432606053
0,1765432606000,1765432607270,68,214,146,1270,1765432606053
0,1765432607000,1765432608173,70,220,150,1173,1765432607003
0,1765432607000,1765432608180,69,220,151,1180,1765432607003
0,1765432608000,1765432610453,72,223,151,2453,1765432608217
0,1765432608000,1765432610460,70,217,147,2460,1765432608217
0,1765432609000,1765432610632,89,268,179,1632,1765432609208
0,1765432609000,1765432610638,86,268,182,1638,1765432609208
0,1765432610000,1765432611108,99,307,208,1108,1765432609999
0,1765432610000,1765432611114,99,307,208,1114,1765432609999
0,1765432611000,1765432612124,106,322,216,1124,1765432611001
0,1765432611000,1765432612132,102,319,217,1132,1765432611001
0,1765432612000,1765432613172,111,346,235,1172,1765432612087
0,1765432612000,1765432613178,112,346,234,1178,1765432612087
0,1765432613000,1765432614174,125,382,257,1174,1765432613138
0,1765432613000,1765432614179,122,379,257,1179,1765432613138
0,1765432614000,1765432615052,129,409,280,1052,1765432614037
0,1765432614000,1765432615058,132,406,274,1058,1765432614037
0,1765432615000,1765432616141,130,409,279,1141,1765432615069
0,1765432615000,1765432616147,128,406,278,1147,1765432615069
0,1765432616000,1765432617099,125,391,266,1099,1765432616120
0,1765432616000,1765432617105,127,388,261,1105,1765432616120
0,1765432617000,1765432618078,116,358,242,1078,1765432617117
0,1765432617000,1765432618083,113,358,245,1083,1765432617117
0,1765432618000,1765432619038,109,340,231,1038,1765432618002
0,1765432618000,1765432619050,109,343,234,1050,1765432618002
0,1765432619000,1765432620073,108,331,223,1073,1765432619036
0,1765432619000,1765432620078,106,328,222,1078,1765432619036
0,1765432620000,1765432620985,95,298,203,985,1765432620031
0,1765432620000,1765432620990,97,301,204,990,1765432620031
0,1765432621000,1765432621997,93,283,190,997,1765432621013
0,1765432621000,1765432622002,91,283,192,1002,1765432621013
0,1765432622000,1765432623082,84,250,166,1082,1765432622134
0,1765432622000,1765432623088,82,247,165,1088,1765432622134
0,1765432623000,1765432623982,73,226,153,982,1765432623106
0,1765432623000,1765432623987,73,226,153,987,1765432623106
0,1765432624000,1765432624983,66,205,139,983,1765432624046
0,1765432624000,1765432624988,67,208,141,988,1765432624046
0,1765432625000,1765432626009,62,196,134,1009,1765432625053
0,1765432625000,1765432626015,63,196,133,1015,1765432625053
0,1765432626000,1765432626919,68,205,137,919,1765432626067
0,1765432626000,1765432626924,65,205,140,924,1765432626067
0,1765432627000,1765432627927,70,211,141,927,1765432627009
0,1765432627000,1765432627932,66,208,142,932,1765432627009
0,1765432628000,1765432628938,72,217,145,938,1765432628008
0,1765432628000,1765432628944,70,217,147,944,1765432628008
0,1765432629000,1765432629823,79,241,162,823,1765432629023
0,1765432629000,1765432629832,78,238,160,832,1765432629023
0,1765432630000,1765432630828,90,277,187,828,1765432630053
0,1765432630000,1765432630833,88,277,189,833,1765432630053
0,1765432631000,1765432631855,102,313,211,855,1765432631021
0,1765432631000,1765432631860,101,310,209,860,1765432631021
