relative_time_s,throughput,processed_count,drop_rate,avg_delay_processed
0,110.66666666666667,110.33333333333333,0.0,4.050389728096676
1,182.25,181.75,0.0,4.064039889958734
2,145.8,145.4,0.0030120481927710845,4.064039889958734
3,224.0,223.4,0.0027434842249657062,4.093188898836168
4,224.0,223.4,0.0027434842249657062,4.093188898836168
5,234.8,234.4,0.0026455026455026454,4.100076791808874
6,155.4,155.2,0.0026455026455026454,4.1126443298969075
7,155.4,155.2,0.00199203187250996,4.1126443298969075
8,135.2,135.2,0.00199203187250996,4.108807692307693
9,182.2,182.2,0.00199203187250996,4.045647639956092
10,107.8,107.8,0.0016574585635359116,3.9998589981447124
11,144.8,144.8,0.001466992665036675,3.979970994475138
12,144.8,144.8,0.001466992665036675,3.979970994475138
13,124.6,124.4,0.0013452914798206279,3.8663713826366557
14,77.6,77.4,0.0013452914798206279,3.8678346253229976
15,118.8,118.4,0.0016440608302507192,3.8344864864864867
16,81.8,81.4,0.0016440608302507192,3.7946953316953316
17,134.8,134.4,0.0018946570670708603,3.726409226190476
18,94.4,94.0,0.0018946570670708603,3.6869574468085102
19,164.8,164.4,0.001721763085399449,3.665001216545012
20,123.6,123.4,0.002065404475043029,3.6296061588330626
21,192.8,192.6,0.00184218606079214,3.64543717549325
22,139.8,139.6,0.00184218606079214,3.6545128939828078
23,139.6,139.6,0.0016652789342214821,3.6545128939828078
24,148.0,148.0,0.0016652789342214821,3.9854229729729727
25,148.0,148.0,0.0016652789342214821,3.9854229729729727
26,156.8,156.6,0.0015011258443832875,4.262431673052363
27,156.8,156.6,0.0015011258443832875,4.262431673052363
28,225.4,225.2,0.0015956234328698426,4.3079076376554175
29,146.6,146.4,0.0015956234328698426,4.334125683060109
30,201.6,201.4,0.0014799154334038055,4.283937437934459
31,123.6,123.6,0.0014799154334038055,4.295412621359223
32,162.4,162.4,0.0013986013986013986,4.25226354679803
33,93.8,93.8,0.0013986013986013986,4.1356460554371
34,138.4,138.0,0.0013464127716868628,4.143742028985507
35,125.0,124.6,0.0013464127716868628,4.1060754414125205
36,125.0,124.6,0.0016599040944300996,4.1060754414125205
37,140.6,140.2,0.0015985790408525756,4.03099572039943
38,140.8,140.2,0.0015985790408525756,4.03099572039943
39,160.4,160.2,0.0015249068112504235,3.9827627965043697
40,118.8,118.6,0.001694053870913095,3.962807757166947
41,198.0,197.8,0.0016066838046272494,4.006742163801819
42,143.6,143.4,0.0016066838046272494,4.0401004184100415
43,225.0,225.0,0.0015105740181268882,4.016520888888889
44,161.0,160.8,0.0015105740181268882,4.023080845771145
45,225.8,225.4,0.0014228799089356858,3.9848757763975153
46,146.8,146.2,0.001564945226917058,3.9373898768809847
47,212.4,211.8,0.0016319869441044472,3.8899499527856465
48,130.8,130.2,0.0017677454446559696,3.8365944700460823
49,182.2,181.6,0.001692267638635772,3.84463436123348
50,117.4,117.0,0.001692267638635772,3.8197094017094013
51,161.0,160.8,0.0017632241813602015,3.7926492537313425
52,95.6,95.2,0.0017632241813602015,3.798455882352941
53,135.6,135.2,0.0017158965559504842,3.7266242603550293
54,84.0,83.8,0.001838235294117647,3.6417494033412887
55,125.0,124.6,0.0017942583732057417,3.6397817014446234
56,81.2,80.8,0.0017942583732057417,3.5960990099009904
57,81.0,80.8,0.0018680677174547577,3.5960990099009904
58,91.4,91.0,0.0018680677174547577,3.975745054945055
59,91.4,91.0,0.0018680677174547577,3.975745054945055
60,114.8,114.4,0.0019280934558239763,4.258900349650349
61,114.8,114.4,0.0019280934558239763,4.258900349650349
62,191.2,190.8,0.001969580916949338,4.236193920335429
63,140.8,140.6,0.001969580916949338,4.230520625889047
64,213.0,212.8,0.001890557714525785,4.18925939849624
65,148.6,148.6,0.001890557714525785,4.156869448183042
66,230.8,230.4,0.0018214936247723133,4.155542534722223
67,154.4,154.0,0.0018214936247723133,4.132398701298701
68,215.0,214.6,0.001943068104537064,4.1477949673811745
69,142.8,142.4,0.001943068104537064,4.167511235955057
70,194.0,193.6,0.001887504718761797,4.170513429752066
71,112.0,111.8,0.001887504718761797,4.183230769230768
72,149.6,149.2,0.0018429782528566164,4.174243967828418
73,125.8,125.4,0.0019349488620657882,4.092511961722488
74,125.8,125.4,0.00199257313649126,4.092511961722488
75,114.6,114.2,0.0019599109131403117,3.9960210157618214
76,114.6,114.2,0.0019599109131403117,3.9960210157618214
77,133.0,132.8,0.001925601750547046,3.897350903614458
78,96.4,96.0,0.0020129529144057414,3.88996875
79,161.2,160.8,0.0019648043738253887,3.8975298507462686
80,121.2,120.8,0.002050055522337063,3.8875860927152317
81,200.2,200.0,0.001994846646164076,3.846278
82,144.2,144.0,0.001994846646164076,3.839729166666667
83,219.0,219.0,0.0019312786674177194,3.8183324200913247
84,154.2,154.2,0.0019312786674177194,3.780343709468223
85,224.0,223.8,0.0018747070770192159,3.760382484361037
86,144.8,144.6,0.0018747070770192159,3.747845089903181
87,210.4,210.2,0.001900996121967911,3.7521132254995244
88,135.4,135.2,0.001900996121967911,3.7381686390532542
89,151.6,151.4,0.001854736998293642,3.7269418758256276
90,102.25,102.25,0.001854736998293642,3.7361173594132033
91,136.33333333333334,136.33333333333334,0.0018436578171091445,3.7361173594132033
