1,1765356055511,1765356047792,299,Log_299,7719
1,1765356061509,1765356053969,1528,Log_1528,7540
1,1765356065509,1765356057515,2028,Log_2028,7994
1,1765356067510,1765356061823,2454,Log_2454,5687
1,1765356067510,1765356061936,2474,Log_2474,5574
1,1765356067510,1765356061312,2409,Log_2409,6198
1,1765356067511,1765356061223,2398,Log_2398,6288
1,1765356071508,1765356065636,2908,Log_2908,5872
1,1765356071508,1765356065532,2889,Log_2889,5976
1,1765356071509,1765356065709,2919,Log_2919,5800
1,1765356071511,1765356065999,2958,Log_2958,5512
1,1765356071511,1765356064446,2738,Log_2738,7065
1,1765356073511,1765356067607,3229,Log_3229,5904
1,1765356073512,1765356066559,3048,Log_3048,6953
1,1765356073512,1765356067924,3298,Log_3298,5588
1,1765356073512,1765356065460,2874,Log_2874,8052
1,1765356073512,1765356067571,3218,Log_3218,5941
1,1765356073512,1765356067468,3208,Log_3208,6044
1,1765356073512,1765356067898,3288,Log_3288,5614
1,1765356073512,1765356066212,2988,Log_2988,7300
1,1765356073513,1765356067302,3174,Log_3174,6211
1,1765356075052,1765356069953,3658,Log_3658,5099
1,1765356075053,1765356069145,3519,Log_3519,5908
1,1765356075054,1765356069985,3669,Log_3669,5069
1,1765356077054,1765356068752,3444,Log_3444,8302
1,1765356077054,1765356069431,3568,Log_3568,7623
1,1765356079052,1765356071484,3969,Log_3969,7568
1,1765356079052,1765356071770,4018,Log_4018,7282
1,1765356083051,1765356075753,4794,Log_4794,7298
1,1765356083051,1765356075595,4768,Log_4768,7456
1,1765356083051,1765356075850,4808,Log_4808,7201
1,1765356083051,1765356075959,4819,Log_4819,7092
1,1765356085050,1765356076010,4824,Log_4824,9040
1,1765356085052,1765356077065,4979,Log_4979,7987
1,1765356085052,1765356077749,5068,Log_5068,7303
1,1765356085052,1765356077709,5059,Log_5059,7343
1,1765356085053,1765356077867,5089,Log_5089,7186
1,1765356085053,1765356077662,5054,Log_5054,7391
1,1765356085053,1765356077631,5048,Log_5048,7422
1,1765356085053,1765356077812,5078,Log_5078,7241
1,1765356085053,1765356077582,5039,Log_5039,7471
1,1765356089050,1765356077423,5014,Log_5014,11627
1,1765356089051,1765356076700,4929,Log_4929,12351
1,1765356094050,1765356079427,5234,Log_5234,14623
1,1765356098050,1765356079510,5244,Log_5244,18540
1,1765356113584,1765356081770,5498,Log_5498,31814
1,1765356117586,1765356105907,8979,Log_8979,11679
1,1765356121584,1765356111243,9938,Log_9938,10341
1,1765356123584,1765356113726,10439,Log_10439,9858
1,1765356127584,1765356115072,10669,Log_10669,12512
1,1765356129587,1765356121856,11429,Log_11429,7731
1,1765356129587,1765356120133,11274,Log_11274,9454
1,1765356129588,1765356121777,11419,Log_11419,7811
1,1765356133585,1765356125504,11878,Log_11878,8081
1,1765356139587,1765356131882,13054,Log_13054,7705
1,1765356139588,1765356131749,13028,Log_13028,7839
1,1765356143115,1765356135791,13729,Log_13729,7324
1,1765356143116,1765356135485,13689,Log_13689,7631
1,1765356149113,1765356141774,14398,Log_14398,7339
1,1765356149115,1765356141855,14404,Log_14404,7260
1,1765356151114,1765356143860,14614,Log_14614,7254
1,1765356153115,1765356145804,14899,Log_14899,7311
1,1765356153116,1765356145830,14904,Log_14904,7286
1,1765356153116,1765356145871,14914,Log_14914,7245
1,1765356155114,1765356147786,15219,Log_15219,7328
1,1765356155115,1765356147881,15238,Log_15238,7234
1,1765356155115,1765356144341,14684,Log_14684,10774
1,1765356155116,1765356147998,15259,Log_15259,7118
1,1765356155117,1765356146416,14989,Log_14989,8701
1,1765356155117,1765356147982,15258,Log_15258,7135
1,1765356155117,1765356147924,15248,Log_15248,7193
1,1765356155117,1765356147925,15249,Log_15249,7192
1,1765356157113,1765356147948,15254,Log_15254,9165
1,1765356159113,1765356149784,15579,Log_15579,9329
1,1765356159113,1765356149877,15598,Log_15598,9236
1,1765356165117,1765356157541,16954,Log_16954,7576
1,1765356167114,1765356159940,17234,Log_17234,7174
1,1765356167115,1765356159855,17229,Log_17229,7260
1,1765356169118,1765356161833,17428,Log_17428,7285
1,1765356169118,1765356160679,17309,Log_17309,8439
1,1765356171116,1765356162345,17478,Log_17478,8771
1,1765356171116,1765356163691,17644,Log_17644,7425
1,1765356175658,1765356167561,18174,Log_18174,8097
1,1765356177658,1765356169951,18638,Log_18638,7707
1,1765356177659,1765356169972,18644,Log_18644,7687
1,1765356177660,1765356169993,18649,Log_18649,7667
1,1765356177660,1765356169196,18498,Log_18498,8464
1,1765356177660,1765356169441,18554,Log_18554,8219
1,1765356177660,1765356169494,18564,Log_18564,8166
1,1765356177660,1765356168938,18438,Log_18438,8722
1,1765356179657,1765356171403,18954,Log_18954,8254
1,1765356179657,1765356171675,19014,Log_19014,7982
1,1765356179658,1765356171983,19084,Log_19084,7675
1,1765356179658,1765356171928,19074,Log_19074,7730
1,1765356179658,1765356171722,19024,Log_19024,7936
1,1765356179658,1765356170420,18738,Log_18738,9238
1,1765356179659,1765356171815,19048,Log_19048,7844
1,1765356183656,1765356173830,19454,Log_19454,9826
1,1765356183656,1765356173598,19409,Log_19409,10058
