1,1765360665895,1765360657738,1349,Log_1349,8157
1,1765360674894,1765360665995,2398,Log_2398,8899
1,1765360682894,1765360675868,3879,Log_3879,7026
1,1765360684895,1765360677836,4298,Log_4298,7059
1,1765360684896,1765360677297,4178,Log_4178,7599
1,1765360686894,1765360678186,4368,Log_4368,8708
1,1765360688894,1765360681471,4929,Log_4929,7423
1,1765360692894,1765360685836,5424,Log_5424,7058
1,1765360692894,1765360685704,5409,Log_5409,7190
1,1765360699577,1765360691660,6168,Log_6168,7917
1,1765360699577,1765360691941,6218,Log_6218,7636
1,1765360701577,1765360693579,6508,Log_6508,7998
1,1765360703577,1765360695528,6914,Log_6914,8049
1,1765360710579,1765360701149,7884,Log_7884,9430
1,1765360714577,1765360705945,8434,Log_8434,8632
1,1765360716577,1765360707794,8639,Log_8639,8783
1,1765360718577,1765360709947,8879,Log_8879,8630
1,1765360720577,1765360711589,9129,Log_9129,8988
1,1765360722577,1765360712656,9298,Log_9298,9921
1,1765360728282,1765360719844,10669,Log_10669,8438
1,1765360730282,1765360721828,10948,Log_10948,8454
1,1765360753282,1765360743876,14134,Log_14134,9406
1,1765360767968,1765360758606,16378,Log_16378,9362
1,1765360784968,1765360773710,18438,Log_18438,11258
