0,1765359723188,1765359714722,913,Log_913,8466
0,1765359739856,1765359731243,3173,Log_3173,8613
0,1765359741856,1765359733903,3661,Log_3661,7953
0,1765359743856,1765359735856,4053,Log_4053,8000
0,1765359753856,1765359744929,5415,Log_5415,8927
0,1765359753856,1765359745913,5523,Log_5523,7943
0,1765359755856,1765359747931,5740,Log_5740,7925
0,1765359755856,1765359746432,5581,Log_5581,9424
0,1765359761856,1765359753634,6691,Log_6691,8222
0,1765359766534,1765359757552,7441,Log_7441,8982
0,1765359768534,1765359758963,7680,Log_7680,9571
0,1765359790534,1765359781661,11030,Log_11030,8873
0,1765359793534,1765359783929,11260,Log_11260,9605
0,1765359795534,1765359786876,11541,Log_11541,8658
0,1765359795534,1765359787989,11661,Log_11661,7545
0,1765359795535,1765359786956,11551,Log_11551,8579
0,1765359805213,1765359795043,12893,Log_12893,10170
0,1765359840904,1765359829561,17885,Log_17885,11343
0,1765359844904,1765359835347,18955,Log_18955,9557
0,1765359846904,1765359837033,19320,Log_19320,9871
